"거래일자","품목명","반입량(KG)","품목코드","전월반입량(KG)","전월반입량증감률(%)","전년반입량(KG)","전년반입량증감률(%)","평년반입량(KG)","평년반입량증감률(%)"
,"총계","1537208000",,"1251356000","-18.6","1283223000","-16.5","1518055755","-1.2"
,"소계(양파)","1537208000","120100","1251356000","-18.6","1283223000","-16.5","1518055755","-1.2"
"20241023","양파","583000","120100","759000","30.2","695000","19.2","677000","16.1"
"20241022","양파","749000","120100","null","0.0","null","0.0","572500","-23.6"
"20241021","양파","729000","120100","854000","17.1","600000","-17.7","687200","-5.7"
"20241019","양파","428000","120100","null","0.0","662000","54.7","653800","52.8"
"20241018","양파","646000","120100","null","0.0","626000","-3.1","751000","16.3"
"20241017","양파","519000","120100","null","0.0","813000","56.6","796000","53.4"
"20241016","양파","687000","120100","null","0.0","773000","12.5","769750","12.0"
"20241015","양파","626000","120100","null","0.0","null","0.0","682750","9.1"
"20241014","양파","763000","120100","568000","-25.6","496000","-35.0","736800","-3.4"
"20241012","양파","535000","120100","677000","26.5","706000","32.0","714000","33.5"
"20241011","양파","624000","120100","807000","29.3","756000","21.2","664750","6.5"
"20241010","양파","762000","120100","806000","5.8","702000","-7.9","635000","-16.7"
"20241009","양파","739000","120100","813000","10.0","824000","11.5","766750","3.8"
"20241008","양파","689000","120100","null","0.0","null","0.0","714500","3.7"
"20241007","양파","900000","120100","418000","-53.6","867000","-3.7","764400","-15.1"
"20241005","양파","601000","120100","599000","-0.3","603000","0.3","574000","-4.5"
"20241004","양파","653000","120100","649000","-0.6","621000","-4.9","605500","-7.3"
"20241003","양파","415000","120100","736000","77.3","674000","62.4","636333","53.3"
"20241002","양파","797000","120100","814000","2.1","695000","-12.8","653000","-18.1"
"20241001","양파","718000","120100","null","0.0","null","0.0","626667","-12.7"
"20240930","양파","798000","120100","822000","3.0","null","0.0","702000","-12.0"
"20240928","양파","635000","120100","716000","12.8","0","-100.0","698000","9.9"
"20240927","양파","732000","120100","724000","-1.1","822000","12.3","800250","9.3"
"20240926","양파","858000","120100","613000","-28.6","844000","-1.6","872250","1.7"
"20240925","양파","799000","120100","null","0.0","1005000","25.8","822250","2.9"
"20240924","양파","740000","120100","538000","-27.3","null","0.0","933000","26.1"
"20240923","양파","759000","120100","646000","-14.9","740000","-2.5","808750","6.6"
"20240921","양파","854000","120100","643000","-24.7","737000","-13.7","841667","-1.4"
"20240920","양파","845000","120100","899000","6.4","883000","4.5","819000","-3.1"
"20240914","양파","568000","120100","665000","17.1","685000","20.6","749750","32.0"
"20240913","양파","715000","120100","780000","9.1","926000","29.5","890333","24.5"
"20240912","양파","677000","120100","799000","18.0","900000","32.9","537667","-20.6"
"20240911","양파","807000","120100","null","0.0","947000","17.3","804000","-0.4"
"20240910","양파","806000","120100","605000","-24.9","null","0.0","768000","-4.7"
"20240909","양파","813000","120100","642000","-21.0","722000","-11.2","826500","1.7"
"20240907","양파","418000","120100","645000","54.3","782000","87.1","849400","103.2"
"20240906","양파","735000","120100","674000","-8.3","835000","13.6","802000","9.1"
"20240905","양파","599000","120100","856000","42.9","906000","51.3","869750","45.2"
"20240904","양파","649000","120100","null","0.0","803000","23.7","768000","18.3"
"20240903","양파","736000","120100","null","0.0","null","0.0","726000","-1.4"
"20240902","양파","814000","120100","486000","-40.3","377000","-53.7","683600","-16.0"
"20240831","양파","789000","120100","555000","-29.7","835000","5.8","804000","1.9"
"20240830","양파","822000","120100","660000","-19.7","773000","-6.0","789750","-3.9"
"20240829","양파","881000","120100","705000","-20.0","770000","-12.6","874250","-0.8"
"20240828","양파","716000","120100","null","0.0","642000","-10.3","625250","-12.7"
"20240827","양파","724000","120100","440000","-39.2","null","0.0","609250","-15.8"
"20240826","양파","613000","120100","613000","0.0","492000","-19.7","712200","16.2"
"20240824","양파","538000","120100","695000","29.2","684000","27.1","757800","40.9"
"20240823","양파","646000","120100","686000","6.2","658000","1.9","780750","20.9"
"20240822","양파","573000","120100","529000","-7.7","849000","48.2","798500","39.4"
"20240821","양파","643000","120100","null","0.0","831000","29.2","670750","4.3"
"20240820","양파","899000","120100","434000","-51.7","null","0.0","674500","-25.0"
"20240819","양파","715000","120100","537000","-24.9","576000","-19.4","770000","7.7"
"20240817","양파","463000","120100","595000","28.5","780000","68.5","698600","50.9"
"20240816","양파","672000","120100","565000","-15.9","668000","-0.6","657750","-2.1"
"20240815","양파","673000","120100","708000","5.2","772000","14.7","731750","8.7"
"20240814","양파","665000","120100","null","0.0","762000","14.6","715750","7.6"
"20240813","양파","780000","120100","350000","-55.1","null","0.0","648750","-16.8"
"20240812","양파","799000","120100","569000","-28.8","1072000","34.2","804400","0.7"
"20240810","양파","605000","120100","544000","-10.1","760000","25.6","750200","24.0"
"20240809","양파","642000","120100","466000","-27.4","728000","13.4","712000","10.9"
"20240808","양파","630000","120100","703000","11.6","746000","18.4","604750","-4.0"
"20240807","양파","645000","120100","null","0.0","956000","48.2","689667","6.9"
"20240806","양파","674000","120100","568000","-15.7","null","0.0","668000","-0.9"
"20240805","양파","856000","120100","577000","-32.6","null","0.0","790250","-7.7"
"20240802","양파","486000","120100","573000","17.9","726000","49.4","648750","33.5"
"20240801","양파","587000","120100","682000","16.2","796000","35.6","689000","17.4"
"20240731","양파","555000","120100","null","0.0","709000","27.7","635750","14.5"
"20240730","양파","660000","120100","null","0.0","null","0.0","785500","19.0"
"20240729","양파","705000","120100","536000","-24.0","430000","-39.0","654800","-7.1"
"20240727","양파","440000","120100","717000","63.0","618000","40.5","553200","25.7"
"20240726","양파","613000","120100","600000","-2.1","705000","15.0","666000","8.6"
"20240725","양파","667000","120100","566000","-15.1","610000","-8.5","682250","2.3"
"20240724","양파","695000","120100","615000","-11.5","919000","32.2","665750","-4.2"
"20240723","양파","686000","120100","null","0.0","null","0.0","610500","-11.0"
"20240722","양파","529000","120100","503000","-4.9","786000","48.6","720000","36.1"
"20240720","양파","434000","120100","660000","52.1","715000","64.7","761400","75.4"
"20240719","양파","537000","120100","627000","16.8","587000","9.3","580500","8.1"
"20240718","양파","567000","120100","665000","17.3","479000","-15.5","683250","20.5"
"20240717","양파","595000","120100","620000","4.2","555000","-6.7","584750","-1.7"
"20240716","양파","565000","120100","null","0.0","null","0.0","662750","17.3"
"20240715","양파","708000","120100","503000","-29.0","420000","-40.7","599400","-15.3"
"20240713","양파","350000","120100","602000","72.0","650000","85.7","623600","78.2"
"20240712","양파","569000","120100","711000","25.0","623000","9.5","595750","4.7"
"20240711","양파","363000","120100","845000","132.8","803000","121.2","664250","83.0"
"20240710","양파","544000","120100","973000","78.9","787000","44.7","702500","29.1"
"20240709","양파","466000","120100","null","0.0","null","0.0","643000","38.0"
"20240708","양파","703000","120100","805000","14.5","452000","-35.7","666000","-5.3"
"20240706","양파","568000","120100","705000","24.1","705000","24.1","660000","16.2"
"20240705","양파","577000","120100","778000","34.8","689000","19.4","690000","19.6"
"20240704","양파","701000","120100","805000","14.8","597000","-14.8","657500","-6.2"
"20240703","양파","510000","120100","1148000","125.1","697000","36.7","768750","50.7"
"20240702","양파","573000","120100","null","0.0","null","0.0","620250","8.2"
"20240701","양파","682000","120100","801000","17.4","399000","-41.5","568200","-16.7"
"20240629","양파","536000","120100","844000","57.5","1012000","88.8","1002200","87.0"
"20240628","양파","570000","120100","8000","-98.6","766000","34.4","893500","56.8"
"20240627","양파","717000","120100","1009000","40.7","653000","-8.9","763000","6.4"
"20240626","양파","600000","120100","null","0.0","778000","29.7","765250","27.5"
"20240625","양파","566000","120100","663000","17.1","null","0.0","709500","25.4"
"20240624","양파","615000","120100","835000","35.8","735000","19.5","788000","28.1"
"20240622","양파","503000","120100","959000","90.7","671000","33.4","699200","39.0"
"20240621","양파","650000","120100","923000","42.0","698000","7.4","822750","26.6"
"20240620","양파","660000","120100","1148000","73.9","622000","-5.8","732000","10.9"
"20240619","양파","627000","120100","null","0.0","728000","16.1","765250","22.0"
"20240618","양파","665000","120100","788000","18.5","null","0.0","674750","1.5"
"20240617","양파","620000","120100","918000","48.1","498000","-19.7","726600","17.2"
"20240615","양파","503000","120100","689000","37.0","838000","66.6","772600","53.6"
"20240614","양파","681000","120100","912000","33.9","805000","18.2","842500","23.7"
"20240613","양파","602000","120100","1453000","141.4","1000000","66.1","844000","40.2"
"20240612","양파","711000","120100","null","0.0","1040000","46.3","844250","18.7"
"20240611","양파","845000","120100","1075000","27.2","null","0.0","829750","-1.8"
"20240610","양파","973000","120100","1004000","3.2","1023000","5.1","958000","-1.5"
"20240608","양파","805000","120100","710000","-11.8","942000","17.0","999600","24.2"
"20240607","양파","871000","120100","1149000","31.9","1187000","36.3","948000","8.8"
"20240606","양파","705000","120100","682000","-3.3","1248000","77.0","1136250","61.2"
"20240605","양파","778000","120100","null","0.0","1455000","87.0","1077500","38.5"
"20240604","양파","805000","120100","873000","8.4","null","0.0","950000","18.0"
"20240603","양파","1148000","120100","839000","-26.9","805000","-29.9","1038200","-9.6"
"20240601","양파","801000","120100","420000","-47.6","701000","-12.5","805600","0.6"
"20240531","양파","973000","120100","911000","-6.4","938000","-3.6","1038250","6.7"
"20240530","양파","943000","120100","911000","-3.4","838000","-11.1","795000","-15.7"
"20240529","양파","844000","120100","1176000","39.3","952000","12.8","1053750","24.9"
"20240528","양파","8000","120100","null","0.0","null","0.0","899000","11137.5"
"20240527","양파","1009000","120100","1090000","8.0","937000","-7.1","1090600","8.1"
"20240525","양파","663000","120100","745000","12.4","779000","17.5","1028800","55.2"
"20240524","양파","835000","120100","629000","-24.7","1504000","80.1","1308000","56.6"
"20240523","양파","771000","120100","854000","10.8","873000","13.2","982000","27.4"
"20240522","양파","959000","120100","806000","-16.0","921000","-4.0","929000","-3.1"
"20240521","양파","923000","120100","null","0.0","null","0.0","904750","-2.0"
"20240520","양파","1148000","120100","862000","-24.9","688000","-40.1","893200","-22.2"
"20240518","양파","788000","120100","455000","-42.3","847000","7.5","954800","21.2"
"20240517","양파","918000","120100","755000","-17.8","1147000","24.9","1067250","16.3"
"20240516","양파","802000","120100","770000","-4.0","1212000","51.1","1039000","29.6"
"20240515","양파","689000","120100","968000","40.5","1144000","66.0","960750","39.4"
"20240514","양파","912000","120100","null","0.0","null","0.0","975250","6.9"
"20240513","양파","1453000","120100","767000","-47.2","1002000","-31.0","1062000","-26.9"
"20240511","양파","1075000","120100","759000","-29.4","1183000","10.0","1081600","0.6"
"20240510","양파","1004000","120100","796000","-20.7","1133000","12.8","1196500","19.2"
"20240509","양파","830000","120100","668000","-19.5","784000","-5.5","974250","17.4"
"20240508","양파","710000","120100","996000","40.3","839000","18.2","990750","39.5"
"20240507","양파","1149000","120100","null","0.0","null","0.0","1021000","-11.1"
"20240506","양파","682000","120100","482000","-29.3","529000","-22.4","940000","37.8"
"20240504","양파","873000","120100","858000","-1.7","954000","9.3","1101600","26.2"
"20240503","양파","839000","120100","859000","2.4","1045000","24.6","1090750","30.0"
"20240502","양파","773000","120100","829000","7.2","1058000","36.9","1024000","32.5"
"20240501","양파","420000","120100","807000","92.1","918000","118.6","887000","111.2"
"20240430","양파","911000","120100","473000","-48.1","null","0.0","815500","-10.5"
"20240429","양파","1176000","120100","590000","-49.8","936000","-20.4","860600","-26.8"
"20240427","양파","1090000","120100","883000","-19.0","813000","-25.4","888600","-18.5"
"20240426","양파","938000","120100","798000","-14.9","1505000","60.4","1098750","17.1"
"20240425","양파","745000","120100","966000","29.7","919000","23.4","1039500","39.5"
"20240424","양파","629000","120100","null","0.0","1013000","61.0","865000","37.5"
"20240423","양파","854000","120100","974000","14.1","null","0.0","807750","-5.4"
"20240422","양파","806000","120100","751000","-6.8","1205000","49.5","1031000","27.9"
"20240420","양파","862000","120100","760000","-11.8","944000","9.5","943200","9.4"
"20240419","양파","696000","120100","628000","-9.8","1085000","55.9","1050500","50.9"
"20240418","양파","455000","120100","649000","42.6","1039000","128.4","846333","86.0"
"20240417","양파","755000","120100","null","0.0","1189000","57.5","973500","28.9"
"20240416","양파","770000","120100","491000","-36.2","null","0.0","910250","18.2"
"20240415","양파","968000","120100","573000","-40.8","910000","-6.0","910400","-6.0"
"20240413","양파","767000","120100","694000","-9.5","1236000","61.1","892800","16.4"
"20240412","양파","997000","120100","646000","-35.2","1025000","2.8","808600","-18.9"
"20240411","양파","759000","120100","685000","-9.7","927000","22.1","854250","12.5"
"20240410","양파","796000","120100","null","0.0","797000","0.1","795750","0.0"
"20240409","양파","668000","120100","493000","-26.2","null","0.0","843250","26.2"
"20240408","양파","996000","120100","778000","-21.9","674000","-32.3","844400","-15.2"
"20240406","양파","482000","120100","772000","60.2","700000","45.2","888600","84.4"
"20240405","양파","674000","120100","740000","9.8","768000","13.9","986250","46.3"
"20240404","양파","858000","120100","917000","6.9","732000","-14.7","784750","-8.5"
"20240403","양파","859000","120100","null","0.0","526000","-38.8","704250","-18.0"
"20240402","양파","829000","120100","null","0.0","null","0.0","832500","0.4"
"20240401","양파","807000","120100","893000","10.7","1105000","36.9","855600","6.0"
"20240330","양파","473000","120100","819000","73.2","972000","105.5","746400","57.8"
"20240329","양파","590000","120100","819000","38.8","879000","49.0","791500","34.2"
"20240328","양파","364000","120100","716000","96.7","814000","123.6","688750","89.2"
"20240327","양파","883000","120100","768000","-13.0","795000","-10.0","706750","-20.0"
"20240326","양파","798000","120100","748000","-6.3","null","0.0","719750","-9.8"
"20240325","양파","966000","120100","null","0.0","488000","-49.5","654400","-32.3"
"20240323","양파","974000","120100","656000","-32.6","566000","-41.9","656800","-32.6"
"20240322","양파","751000","120100","583000","-22.4","819000","9.1","733000","-2.4"
"20240321","양파","715000","120100","647000","-9.5","702000","-1.8","748250","4.7"
"20240320","양파","760000","120100","624000","-17.9","904000","18.9","731250","-3.8"
"20240319","양파","628000","120100","700000","11.5","null","0.0","813750","29.6"
"20240318","양파","649000","120100","null","0.0","669000","3.1","834600","28.6"
"20240316","양파","491000","120100","577000","17.5","693000","41.1","796200","62.2"
"20240315","양파","573000","120100","664000","15.9","693000","20.9","590250","3.0"
"20240314","양파","682000","120100","548000","-19.6","623000","-8.7","616250","-9.6"
"20240313","양파","694000","120100","647000","-6.8","776000","11.8","640000","-7.8"
"20240312","양파","646000","120100","null","0.0","null","0.0","655250","1.4"
"20240311","양파","685000","120100","null","0.0","482000","-29.6","652250","-4.8"
"20240309","양파","493000","120100","0","-100.0","585000","18.7","643800","30.6"
"20240308","양파","778000","120100","499000","-35.9","773000","-0.6","729250","-6.3"
"20240307","양파","746000","120100","743000","-0.4","748000","0.3","735000","-1.5"
"20240306","양파","772000","120100","791000","2.5","718000","-7.0","648000","-16.1"
"20240305","양파","740000","120100","908000","22.7","null","0.0","699250","-5.5"
"20240304","양파","917000","120100","null","0.0","521000","-43.2","759000","-17.2"
"20240301","양파","893000","120100","811000","-9.2","713000","-20.2","654750","-26.7"
"20240229","양파","819000","120100","935000","14.2","664000","-18.9","763500","-6.8"
"20240228","양파","716000","120100","null","0.0","664000","-7.3","785500","9.7"
"20240227","양파","768000","120100","675000","-12.1","620000","-19.3","752500","-2.0"
"20240226","양파","748000","120100","537000","-28.2","null","0.0","671000","-10.3"
"20240224","양파","650000","120100","421000","-35.2","810000","24.6","690000","6.2"
"20240223","양파","656000","120100","562000","-14.3","635000","-3.2","743250","13.3"
"20240222","양파","583000","120100","709000","21.6","613000","5.1","685800","17.6"
"20240221","양파","647000","120100","null","0.0","655000","1.2","664250","2.7"
"20240220","양파","624000","120100","529000","-15.2","659000","5.6","608250","-2.5"
"20240219","양파","700000","120100","492000","-29.7","null","0.0","613000","-12.4"
"20240217","양파","403000","120100","677000","68.0","660000","63.8","614500","52.5"
"20240216","양파","577000","120100","676000","17.2","824000","42.8","737500","27.8"
"20240215","양파","664000","120100","609000","-8.3","597000","-10.1","685000","3.2"
"20240214","양파","548000","120100","null","0.0","753000","37.4","696750","27.1"
"20240213","양파","647000","120100","590000","-8.8","515000","-20.4","641000","-0.9"
"20240209","양파","0","120100","689000","0.0","614000","0.0","712000","0.0"
"20240208","양파","499000","120100","828000","65.9","648000","29.9","763000","52.9"
"20240207","양파","743000","120100","null","0.0","578000","-22.2","721667","-2.9"
"20240206","양파","791000","120100","725000","-8.3","641000","-19.0","676333","-14.5"
"20240205","양파","908000","120100","619000","-31.8","null","0.0","708667","-22.0"
"20240203","양파","758000","120100","878000","15.8","678000","-10.6","715667","-5.6"
"20240202","양파","709000","120100","null","0.0","675000","-4.8","802667","13.2"
"20240201","양파","811000","120100","null","0.0","971000","19.7","756750","-6.7"
"20240131","양파","807000","120100","null","0.0","723000","-10.4","760333","-5.8"
"20240130","양파","807000","120100","916000","13.5","713000","-11.6","579750","-28.2"
"20240129","양파","935000","120100","896000","-4.2","null","0.0","712500","-23.8"
"20240127","양파","675000","120100","795000","17.8","794000","17.6","724333","7.3"
"20240126","양파","537000","120100","834000","55.3","356000","-33.7","686500","27.8"
"20240125","양파","377000","120100","667000","76.9","305000","-19.1","786000","108.5"
"20240124","양파","421000","120100","null","0.0","null","0.0","951000","125.9"
"20240123","양파","562000","120100","356000","-36.7","null","0.0","713000","26.9"
"20240122","양파","709000","120100","452000","-36.2","null","0.0","686750","-3.1"
"20240120","양파","529000","120100","667000","26.1","487000","-7.9","688000","30.1"
"20240119","양파","492000","120100","573000","16.5","762000","54.9","702250","42.7"
"20240118","양파","608000","120100","500000","-17.8","750000","23.4","783000","28.8"
"20240117","양파","677000","120100","null","0.0","981000","44.9","834500","23.3"
"20240116","양파","676000","120100","533000","-21.2","755000","11.7","734500","8.7"
"20240115","양파","609000","120100","689000","13.1","null","0.0","686750","12.8"
"20240113","양파","590000","120100","552000","-6.4","760000","28.8","658750","11.7"
"20240112","양파","829000","120100","578000","-30.3","727000","-12.3","707750","-14.6"
"20240111","양파","771000","120100","744000","-3.5","1100000","42.7","847500","9.9"
"20240110","양파","741000","120100","null","0.0","708000","-4.5","786500","6.1"
"20240109","양파","689000","120100","575000","-16.5","658000","-4.5","595250","-13.6"
"20240108","양파","828000","120100","627000","-24.3","null","0.0","708500","-14.4"
"20240106","양파","725000","120100","814000","12.3","751000","3.6","735750","1.5"
"20240105","양파","619000","120100","769000","24.2","871000","40.7","730750","18.1"
"20240104","양파","782000","120100","730000","-6.6","746000","-4.6","762000","-2.6"
"20240103","양파","878000","120100","null","0.0","850000","-3.2","838250","-4.5"
"20231230","양파","916000","120100","587000","-35.9","934000","2.0","802500","-12.4"
"20231229","양파","896000","120100","734000","-18.1","1008000","12.5","726750","-18.9"
"20231228","양파","935000","120100","663000","-29.1","738000","-21.1","787800","-15.7"
"20231227","양파","795000","120100","662000","-16.7","806000","1.4","608500","-23.5"
"20231226","양파","834000","120100","null","0.0","589000","-29.4","649500","-22.1"
"20231225","양파","667000","120100","555000","-16.8","null","0.0","592500","-11.2"
"20231223","양파","356000","120100","742000","108.4","717000","101.4","731000","105.3"
"20231222","양파","452000","120100","761000","68.4","662000","46.5","674000","49.1"
"20231221","양파","558000","120100","784000","40.5","798000","43.0","698800","25.2"
"20231220","양파","667000","120100","813000","21.9","690000","3.4","685250","2.7"
"20231219","양파","573000","120100","null","0.0","400000","-30.2","573750","0.1"
"20231218","양파","500000","120100","589000","17.8","null","0.0","641750","28.4"
"20231216","양파","533000","120100","762000","43.0","557000","4.5","571500","7.2"
"20231215","양파","689000","120100","717000","4.1","747000","8.4","664250","-3.6"
"20231214","양파","621000","120100","828000","33.3","684000","10.1","619200","-0.3"
"20231213","양파","552000","120100","737000","33.5","701000","27.0","733750","32.9"
"20231212","양파","578000","120100","null","0.0","695000","20.2","683600","18.3"
"20231211","양파","744000","120100","631000","-15.2","null","0.0","738250","-0.8"
"20231209","양파","575000","120100","913000","58.8","670000","16.5","746333","29.8"
"20231208","양파","627000","120100","843000","34.4","844000","34.6","707200","12.8"
"20231207","양파","756000","120100","707000","-6.5","679000","-10.2","651200","-13.9"
"20231206","양파","814000","120100","702000","-13.8","808000","-0.7","786750","-3.3"
"20231205","양파","769000","120100","null","0.0","703000","-8.6","777750","1.1"
"20231204","양파","730000","120100","null","0.0","null","0.0","789750","8.2"
"20231201","양파","601000","120100","711000","18.3","562000","-6.5","776750","29.2"
"20231130","양파","587000","120100","766000","30.5","679000","15.7","853000","45.3"
"20231129","양파","734000","120100","null","0.0","554000","-24.5","724000","-1.4"
"20231128","양파","663000","120100","457000","-31.1","696000","5.0","878250","32.5"
"20231127","양파","662000","120100","612000","-7.6","null","0.0","879250","32.8"
"20231125","양파","555000","120100","776000","39.8","688000","24.0","678750","22.3"
"20231124","양파","774000","120100","782000","1.0","902000","16.5","753250","-2.7"
"20231123","양파","742000","120100","695000","-6.3","834000","12.4","744800","0.4"
"20231122","양파","761000","120100","null","0.0","847000","11.3","785500","3.2"
"20231121","양파","784000","120100","600000","-23.5","694000","-11.5","739750","-5.6"
"20231120","양파","813000","120100","698000","-14.1","null","0.0","671750","-17.4"
"20231118","양파","589000","120100","626000","6.3","834000","41.6","747000","26.8"
"20231117","양파","680000","120100","813000","19.6","673000","-1.0","732250","7.7"
"20231116","양파","762000","120100","773000","1.4","645000","-15.4","740000","-2.9"
"20231115","양파","717000","120100","null","0.0","890000","24.1","785750","9.6"
"20231114","양파","828000","120100","496000","-40.1","701000","-15.3","679750","-17.9"
"20231113","양파","737000","120100","677000","-8.1","null","0.0","769000","4.3"
"20231111","양파","631000","120100","756000","19.8","637000","1.0","659500","4.5"
"20231110","양파","769000","120100","702000","-8.7","717000","-6.8","814750","5.9"
"20231109","양파","913000","120100","824000","-9.7","670000","-26.6","667600","-26.9"
"20231108","양파","843000","120100","null","0.0","1212000","43.8","867750","2.9"
"20231107","양파","707000","120100","867000","22.6","755000","6.8","760000","7.5"
"20231106","양파","702000","120100","779000","11.0","null","0.0","726250","3.5"
"20231103","양파","877000","120100","674000","-23.1","775000","-11.6","707750","-19.3"
"20231102","양파","660000","120100","695000","5.3","624000","-5.5","734800","11.3"
"20231101","양파","711000","120100","null","0.0","773000","8.7","757250","6.5"
"20231031","양파","674000","120100","null","0.0","709000","5.2","679750","0.9"
"20231030","양파","766000","120100","null","0.0","null","0.0","646750","-15.6"
"20231028","양파","457000","120100","0","-100.0","790000","72.9","722250","58.0"
"20231027","양파","612000","120100","822000","34.3","691000","12.9","765500","25.1"
"20231026","양파","679000","120100","844000","24.3","797000","17.4","723800","6.6"
"20231025","양파","776000","120100","1005000","29.5","830000","7.0","737750","-4.9"
"20231024","양파","782000","120100","null","0.0","709000","-9.3","675250","-13.7"
"20231023","양파","695000","120100","740000","6.5","null","0.0","719500","3.5"
"20231021","양파","600000","120100","737000","22.8","663000","10.5","709000","18.2"
"20231020","양파","698000","120100","883000","26.5","594000","-14.9","733000","5.0"
"20231019","양파","662000","120100","907000","37.0","726000","9.7","713400","7.8"
"20231018","양파","626000","120100","674000","7.7","769000","22.8","818500","30.8"
"20231017","양파","813000","120100","null","0.0","1224000","50.6","815000","0.2"
"20231016","양파","773000","120100","637000","-17.6","null","0.0","773000","0.0"
"20231014","양파","496000","120100","685000","38.1","877000","76.8","797000","60.7"
"20231013","양파","677000","120100","926000","36.8","667000","-1.5","751000","10.9"
"20231012","양파","706000","120100","900000","27.5","745000","5.5","740600","4.9"
"20231011","양파","756000","120100","947000","25.3","616000","-18.5","678500","-10.3"
"20231010","양파","702000","120100","null","0.0","628000","-10.5","642250","-8.5"
"20231009","양파","824000","120100","722000","-12.4","null","0.0","751750","-8.8"
"20231007","양파","867000","120100","782000","-9.8","996000","14.9","738750","-14.8"
"20231006","양파","779000","120100","835000","7.2","724000","-7.1","669750","-14.0"
"20231005","양파","603000","120100","906000","50.2","649000","7.6","609200","1.0"
"20231004","양파","621000","120100","803000","29.3","602000","-3.1","639000","2.9"
"20231003","양파","674000","120100","null","0.0","664000","-1.5","711333","5.5"
"20231002","양파","695000","120100","377000","-45.8","null","0.0","663667","-4.5"
"20230928","양파","0","120100","642000","0.0","807000","0.0","872000","0.0"
"20230927","양파","822000","120100","null","0.0","831000","1.1","830500","1.0"
"20230926","양파","844000","120100","492000","-41.7","728000","-13.7","881667","4.5"
"20230925","양파","1005000","120100","640000","-36.3","null","0.0","761333","-24.2"
"20230923","양파","740000","120100","658000","-11.1","912000","23.2","831667","12.4"
"20230922","양파","670000","120100","849000","26.7","791000","18.1","647667","-3.3"
"20230921","양파","737000","120100","831000","12.8","null","0.0","827000","12.2"
"20230920","양파","883000","120100","null","0.0","794000","-10.1","815667","-7.6"
"20230919","양파","907000","120100","576000","-36.5","933000","2.9","879750","-3.0"
"20230918","양파","674000","120100","647000","-4.0","null","0.0","844250","25.3"
"20230916","양파","637000","120100","668000","4.9","707000","11.0","723750","13.6"
"20230915","양파","673000","120100","772000","14.7","803000","19.3","810000","20.4"
"20230914","양파","685000","120100","762000","11.2","555000","-19.0","755250","10.3"
"20230913","양파","926000","120100","null","0.0","980000","5.8","894333","-3.4"
"20230912","양파","900000","120100","1072000","19.1","null","0.0","535000","-40.6"
"20230911","양파","947000","120100","451000","-52.4","null","0.0","791500","-16.4"
"20230909","양파","722000","120100","728000","0.8","null","0.0","861333","19.3"
"20230908","양파","635000","120100","746000","17.5","961000","51.3","746250","17.5"
"20230907","양파","782000","120100","956000","22.3","1203000","53.8","879600","12.5"
"20230906","양파","835000","120100","null","0.0","786000","-5.9","797000","-4.6"
"20230905","양파","906000","120100","null","0.0","987000","8.9","833000","-8.1"
"20230904","양파","803000","120100","313000","-61.0","null","0.0","740750","-7.8"
"20230902","양파","377000","120100","726000","92.6","892000","136.6","760250","101.7"
"20230901","양파","970000","120100","796000","-17.9","1068000","10.1","717500","-26.0"
"20230831","양파","835000","120100","709000","-15.1","903000","8.1","799800","-4.2"
"20230830","양파","773000","120100","null","0.0","952000","23.2","771250","-0.2"
"20230829","양파","770000","120100","430000","-44.2","926000","20.3","834250","8.3"
"20230828","양파","642000","120100","1065000","65.9","null","0.0","646500","0.7"
"20230826","양파","492000","120100","705000","43.3","981000","99.4","767250","55.9"
"20230825","양파","640000","120100","610000","-4.7","1037000","62.0","768000","20.0"
"20230824","양파","684000","120100","919000","34.4","824000","20.5","714200","4.4"
"20230823","양파","658000","120100","null","0.0","1053000","60.0","808250","22.8"
"20230822","양파","849000","120100","786000","-7.4","889000","4.7","800750","-5.7"
"20230821","양파","831000","120100","1017000","22.4","null","0.0","622500","-25.1"
"20230819","양파","576000","120100","587000","1.9","886000","53.8","818500","42.1"
"20230818","양파","647000","120100","479000","-26.0","1111000","71.7","703250","8.7"
"20230817","양파","780000","120100","555000","-28.8","923000","18.3","687600","-11.8"
"20230816","양파","668000","120100","null","0.0","711000","6.4","679750","1.8"
"20230815","양파","772000","120100","420000","-45.6","804000","4.1","800250","3.7"
"20230814","양파","762000","120100","560000","-26.5","null","0.0","824500","8.2"
"20230812","양파","1072000","120100","623000","-41.9","943000","-12.0","737500","-31.2"
"20230811","양파","451000","120100","803000","78.0","741000","64.3","762000","69.0"
"20230810","양파","760000","120100","787000","3.6","647000","-14.9","792200","4.2"
"20230809","양파","728000","120100","null","0.0","668000","-8.2","686250","-5.7"
"20230808","양파","746000","120100","452000","-39.4","1008000","35.1","620000","-16.9"
"20230807","양파","956000","120100","617000","-35.5","null","0.0","571333","-40.2"
"20230804","양파","313000","120100","597000","90.7","750000","139.6","651000","108.0"
"20230803","양파","692000","120100","697000","0.7","796000","15.0","737250","6.5"
"20230802","양파","726000","120100","null","0.0","752000","3.6","611500","-15.8"
"20230801","양파","796000","120100","399000","-49.9","674000","-15.3","601000","-24.5"
"20230731","양파","709000","120100","581000","-18.1","null","0.0","647500","-8.7"
"20230729","양파","430000","120100","1012000","135.3","939000","118.4","711000","65.3"
"20230728","양파","1065000","120100","766000","-28.1","712000","-33.1","717750","-32.6"
