"거래일자","품목명","반입량(KG)","품목코드","전월반입량(KG)","전월반입량증감률(%)","전년반입량(KG)","전년반입량증감률(%)","평년반입량(KG)","평년반입량증감률(%)"
"20190629","사과","7000","060100","88000","1157.1","84000","1100.0","100250","1332.1"
"20190628","사과","55000","060100","71000","29.1","66000","20.0","65750","19.5"
"20190627","사과","53000","060100","120000","126.4","97000","83.0","82400","55.5"
"20190626","사과","87000","060100","null","0.0","108000","24.1","85000","-2.3"
"20190625","사과","48000","060100","6000","-87.5","133000","177.1","83500","74.0"
"20190624","사과","107000","060100","null","0.0","null","0.0","61250","-42.8"
"20190622","사과","7000","060100","118000","1585.7","132000","1785.7","110750","1482.1"
"20190621","사과","113000","060100","94000","-16.8","111000","-1.8","90000","-20.4"
"20190620","사과","94000","060100","156000","66.0","119000","26.6","94400","0.4"
"20190619","사과","89000","060100","null","0.0","115000","29.2","95000","6.7"
"20190618","사과","68000","060100","18000","-73.5","175000","157.4","91500","34.6"
"20190617","사과","126000","060100","131000","4.0","null","0.0","89250","-29.2"
"20190615","사과","14000","060100","146000","942.9","159000","1035.7","121750","769.6"
"20190614","사과","105000","060100","84000","-20.0","111000","5.7","81500","-22.4"
"20190613","사과","81000","060100","137000","69.1","91000","12.3","100800","24.4"
"20190612","사과","135000","060100","null","0.0","116000","-14.1","101000","-25.2"
"20190611","사과","99000","060100","24000","-75.8","169000","70.7","105500","6.6"
"20190610","사과","148000","060100","147000","-0.7","null","0.0","96500","-34.8"
"20190608","사과","11000","060100","136000","1136.4","183000","1563.6","139750","1170.5"
"20190607","사과","107000","060100","126000","17.8","126000","17.8","97250","-9.1"
"20190606","사과","85000","060100","108000","27.1","108000","27.1","102600","20.7"
"20190605","사과","114000","060100","null","0.0","147000","28.9","123000","7.9"
"20190604","사과","105000","060100","28000","-73.3","184000","75.2","112250","6.9"
"20190603","사과","139000","060100","132000","-5.0","null","0.0","93250","-32.9"
"20190601","사과","8000","060100","100000","1150.0","141000","1662.5","147750","1746.9"
"20190531","사과","120000","060100","101000","-15.8","149000","24.2","143750","19.8"
"20190530","사과","42000","060100","101000","140.5","108000","157.1","70750","68.5"
"20190529","사과","88000","060100","77000","-12.5","117000","33.0","111500","26.7"
"20190528","사과","71000","060100","null","0.0","190000","167.6","94250","32.7"
"20190527","사과","120000","060100","28000","-76.7","null","0.0","95000","-20.8"
"20190525","사과","6000","060100","149000","2383.3","166000","2666.7","165750","2662.5"
"20190523","사과","72000","060100","124000","72.2","163000","126.4","118600","64.7"
"20190522","사과","118000","060100","134000","13.6","85000","-28.0","120250","1.9"
"20190521","사과","94000","060100","null","0.0","194000","106.4","109250","16.2"
"20190520","사과","156000","060100","41000","-73.7","null","0.0","115750","-25.8"
"20190518","사과","18000","060100","139000","672.2","138000","666.7","161500","797.2"
"20190517","사과","131000","060100","133000","1.5","143000","9.2","118000","-9.9"
"20190516","사과","95000","060100","168000","76.8","143000","50.5","123200","29.7"
"20190515","사과","146000","060100","141000","-3.4","143000","-2.1","156500","7.2"
"20190514","사과","84000","060100","null","0.0","201000","139.3","114500","36.3"
"20190513","사과","137000","060100","38000","-72.3","null","0.0","127500","-6.9"
"20190511","사과","24000","060100","120000","400.0","160000","566.7","156500","552.1"
"20190510","사과","147000","060100","155000","5.4","152000","3.4","126000","-14.3"
"20190509","사과","148000","060100","136000","-8.1","136000","-8.1","115000","-22.3"
"20190508","사과","136000","060100","224000","64.7","138000","1.5","128500","-5.5"
"20190507","사과","126000","060100","null","0.0","169000","34.1","111500","-11.5"
"20190506","사과","108000","060100","22000","-79.6","null","0.0","96000","-11.1"
"20190504","사과","28000","060100","246000","778.6","155000","453.6","142250","408.0"
"20190503","사과","132000","060100","194000","47.0","155000","17.4","116250","-11.9"
"20190502","사과","112000","060100","127000","13.4","133000","18.8","141200","26.1"
"20190501","사과","100000","060100","195000","95.0","152000","52.0","165750","65.8"
"20190430","사과","101000","060100","47000","-53.5","172000","70.3","156750","55.2"
"20190429","사과","77000","060100","103000","33.8","null","0.0","122750","59.4"
"20190427","사과","28000","060100","88000","214.3","168000","500.0","190000","578.6"
"20190426","사과","137000","060100","74000","-46.0","134000","-2.2","117000","-14.6"
"20190425","사과","149000","060100","162000","8.7","190000","27.5","167000","12.1"
"20190424","사과","156000","060100","null","0.0","85000","-45.5","127250","-18.4"
"20190423","사과","124000","060100","28000","-77.4","229000","84.7","140750","13.5"
"20190422","사과","134000","060100","157000","17.2","null","0.0","133500","-0.4"
"20190420","사과","41000","060100","158000","285.4","199000","385.4","171500","318.3"
"20190419","사과","134000","060100","164000","22.4","136000","1.5","121750","-9.1"
"20190418","사과","139000","060100","232000","66.9","157000","12.9","140800","1.3"
"20190417","사과","133000","060100","null","0.0","144000","8.3","152500","14.7"
"20190416","사과","168000","060100","27000","-83.9","230000","36.9","170500","1.5"
"20190415","사과","141000","060100","149000","5.7","null","0.0","129250","-8.3"
"20190413","사과","38000","060100","105000","176.3","186000","389.5","156500","311.8"
"20190412","사과","185000","060100","131000","-29.2","133000","-28.1","117750","-36.4"
"20190411","사과","120000","060100","183000","52.5","156000","30.0","153200","27.7"
"20190410","사과","155000","060100","null","0.0","100000","-35.5","145750","-6.0"
"20190409","사과","136000","060100","25000","-81.6","202000","48.5","146000","7.4"
"20190408","사과","224000","060100","169000","-24.6","null","0.0","136000","-39.3"
"20190406","사과","22000","060100","137000","522.7","155000","604.5","174750","694.3"
"20190405","사과","170000","060100","95000","-44.1","133000","-21.8","127250","-25.1"
"20190404","사과","246000","060100","239000","-2.8","133000","-45.9","160800","-34.6"
"20190403","사과","194000","060100","null","0.0","142000","-26.8","160750","-17.1"
"20190402","사과","127000","060100","13000","-89.8","218000","71.7","162250","27.8"
"20190401","사과","195000","060100","114000","-41.5","null","0.0","141750","-27.3"
"20190330","사과","47000","060100","116000","146.8","116000","146.8","117750","150.5"
"20190329","사과","103000","060100","116000","12.6","111000","7.8","113750","10.4"
"20190328","사과","136000","060100","116000","-14.7","138000","1.5","132600","-2.5"
"20190327","사과","88000","060100","86000","-2.3","126000","43.2","146000","65.9"
"20190326","사과","74000","060100","74000","0.0","231000","212.2","154500","108.8"
"20190325","사과","162000","060100","143000","-11.7","null","0.0","139000","-14.2"
"20190323","사과","28000","060100","14000","-50.0","199000","610.7","178750","538.4"
"20190322","사과","157000","060100","139000","-11.5","99000","-36.9","113250","-27.9"
"20190321","사과","115000","060100","69000","-40.0","140000","21.7","146800","27.7"
"20190320","사과","158000","060100","88000","-44.3","106000","-32.9","159500","0.9"
"20190319","사과","164000","060100","76000","-53.7","227000","38.4","152000","-7.3"
"20190318","사과","232000","060100","138000","-40.5","null","0.0","133750","-42.3"
"20190316","사과","27000","060100","37000","37.0","162000","500.0","187500","594.4"
"20190315","사과","149000","060100","115000","-22.8","146000","-2.0","123750","-16.9"
"20190314","사과","103000","060100","81000","-21.4","86000","-16.5","147600","43.3"
"20190313","사과","105000","060100","93000","-11.4","103000","-1.9","152250","45.0"
"20190312","사과","131000","060100","120000","-8.4","214000","63.4","137750","5.2"
"20190311","사과","183000","060100","107000","-41.5","null","0.0","139000","-24.0"
"20190309","사과","25000","060100","24000","-4.0","157000","528.0","173000","592.0"
"20190308","사과","169000","060100","68000","-59.8","106000","-37.3","140500","-16.9"
"20190307","사과","112000","060100","null","0.0","125000","11.6","161800","44.5"
"20190306","사과","137000","060100","null","0.0","114000","-16.8","160500","17.2"
"20190305","사과","95000","060100","null","0.0","164000","72.6","152000","60.0"
"20190304","사과","239000","060100","2000","-99.2","null","0.0","132500","-44.6"
"20190302","사과","13000","060100","30000","130.8","97000","646.2","123750","851.9"
"20190301","사과","114000","060100","44000","-61.4","114000","0.0","96500","-15.4"
"20190228","사과","116000","060100","327000","181.9","130000","12.1","115750","-0.2"
"20190227","사과","86000","060100","null","0.0","64000","-25.6","88200","2.6"
"20190226","사과","74000","060100","160000","116.2","125000","68.9","123750","67.2"
"20190225","사과","143000","060100","376000","162.9","null","0.0","86250","-39.7"
"20190223","사과","14000","060100","407000","2807.1","108000","671.4","106500","660.7"
"20190222","사과","139000","060100","335000","141.0","72000","-48.2","117750","-15.3"
"20190221","사과","69000","060100","382000","453.6","37000","-46.4","97333","41.1"
"20190220","사과","88000","060100","null","0.0","13000","-85.2","98250","11.6"
"20190219","사과","76000","060100","69000","-9.2","36000","-52.6","109667","44.3"
"20190218","사과","138000","060100","212000","53.6","null","0.0","104000","-24.6"
"20190216","사과","37000","060100","158000","327.0","null","0.0","151667","309.9"
"20190215","사과","115000","060100","192000","67.0","null","0.0","99333","-13.6"
"20190214","사과","81000","060100","227000","180.2","52000","-35.8","121750","50.3"
"20190213","사과","93000","060100","null","0.0","105000","12.9","138200","48.6"
"20190212","사과","120000","060100","54000","-55.0","335000","179.2","195250","62.7"
"20190211","사과","107000","060100","241000","125.2","null","0.0","148250","38.6"
"20190209","사과","24000","060100","200000","733.3","495000","1962.5","392333","1534.7"
"20190208","사과","68000","060100","124000","82.4","442000","550.0","224667","230.4"
"20190204","사과","2000","060100","271000","13450.0","null","0.0","176250","8712.5"
"20190202","사과","30000","060100","null","0.0","459000","1430.0","314250","947.5"
"20190201","사과","44000","060100","null","0.0","341000","675.0","500500","1037.5"
"20190131","사과","79000","060100","45000","-43.0","402000","408.9","271000","243.0"
"20190130","사과","164000","060100","null","0.0","122000","-25.6","210500","28.4"
"20190129","사과","204000","060100","39000","-80.9","180000","-11.8","277750","36.2"
"20190128","사과","327000","060100","90000","-72.5","null","0.0","276000","-15.6"
"20190126","사과","160000","060100","109000","-31.9","104000","-35.0","185000","15.6"
"20190125","사과","376000","060100","99000","-73.7","85000","-77.4","189500","-49.6"
"20190124","사과","394000","060100","187000","-52.5","121000","-69.3","170000","-56.9"
"20190123","사과","407000","060100","null","0.0","135000","-66.8","214400","-47.3"
"20190122","사과","335000","060100","44000","-86.9","307000","-8.4","291500","-13.0"
"20190121","사과","382000","060100","181000","-52.6","null","0.0","252000","-34.0"
"20190119","사과","69000","060100","139000","101.4","227000","229.0","291000","321.7"
"20190118","사과","212000","060100","93000","-56.1","162000","-23.6","328000","54.7"
"20190117","사과","175000","060100","199000","13.7","228000","30.3","309500","76.9"
"20190116","사과","158000","060100","null","0.0","141000","-10.8","287200","81.8"
"20190115","사과","192000","060100","56000","-70.8","279000","45.3","254000","32.3"
"20190114","사과","227000","060100","154000","-32.2","null","0.0","202250","-10.9"
"20190112","사과","54000","060100","141000","161.1","157000","190.7","238000","340.7"
"20190111","사과","241000","060100","110000","-54.4","104000","-56.8","228250","-5.3"
"20190110","사과","178000","060100","144000","-19.1","164000","-7.9","212250","19.2"
"20190109","사과","200000","060100","null","0.0","168000","-16.0","229400","14.7"
"20190108","사과","124000","060100","37000","-70.2","249000","100.8","234500","89.1"
"20190107","사과","267000","060100","147000","-44.9","null","0.0","166000","-37.8"
"20190105","사과","59000","060100","150000","154.2","164000","178.0","253750","330.1"
"20190104","사과","271000","060100","105000","-61.3","99000","-63.5","206750","-23.7"
"20190103","사과","520000","060100","188000","-63.8","470000","-9.6","405250","-22.1"
"20181231","사과","45000","060100","149000","231.1","null","0.0","164500","265.6"
"20181229","사과","39000","060100","62000","59.0","91000","133.3","141750","263.5"
"20181228","사과","90000","060100","101000","12.2","132000","46.7","157500","75.0"
"20181227","사과","100000","060100","87000","-13.0","179000","79.0","125500","25.5"
"20181226","사과","109000","060100","218000","100.0","128000","17.4","128800","18.2"
"20181225","사과","99000","060100","null","0.0","119000","20.2","130000","31.3"
"20181224","사과","187000","060100","42000","-77.5","null","0.0","135750","-27.4"
"20181222","사과","44000","060100","120000","172.7","221000","402.3","210000","377.3"
"20181221","사과","181000","060100","133000","-26.5","185000","2.2","157250","-13.1"
"20181220","사과","127000","060100","139000","9.4","201000","58.3","167750","32.1"
"20181219","사과","139000","060100","185000","33.1","126000","-9.4","152000","9.4"
"20181218","사과","93000","060100","null","0.0","256000","175.3","197000","111.8"
"20181217","사과","199000","060100","96000","-51.8","null","0.0","146500","-26.4"
"20181215","사과","56000","060100","164000","192.9","164000","192.9","186750","233.5"
"20181214","사과","154000","060100","164000","6.5","119000","-22.7","139750","-9.3"
"20181213","사과","110000","060100","137000","24.5","153000","39.1","126500","15.0"
"20181212","사과","141000","060100","198000","40.4","109000","-22.7","141200","0.1"
"20181211","사과","110000","060100","null","0.0","172000","56.4","191750","74.3"
"20181210","사과","144000","060100","107000","-25.7","null","0.0","144000","0.0"
"20181208","사과","37000","060100","151000","308.1","125000","237.8","165250","346.6"
"20181207","사과","147000","060100","147000","0.0","126000","-14.3","164750","12.1"
"20181206","사과","129000","060100","174000","34.9","99000","-23.3","111500","-13.6"
"20181205","사과","150000","060100","204000","36.0","182000","21.3","160200","6.8"
"20181204","사과","105000","060100","null","0.0","197000","87.6","154750","47.4"
"20181203","사과","188000","060100","129000","-31.4","null","0.0","130750","-30.5"
"20181201","사과","44000","060100","162000","268.2","144000","227.3","173750","294.9"
"20181130","사과","149000","060100","139000","-6.7","164000","10.1","198250","33.1"
"20181129","사과","62000","060100","179000","188.7","112000","80.6","108750","75.4"
"20181128","사과","101000","060100","null","0.0","113000","11.9","114600","13.5"
"20181127","사과","87000","060100","115000","32.2","222000","155.2","181667","108.8"
"20181126","사과","218000","060100","181000","-17.0","null","0.0","195750","-10.2"
"20181124","사과","42000","060100","183000","335.7","199000","373.8","191750","356.5"
"20181123","사과","141000","060100","182000","29.1","160000","13.5","166000","17.7"
"20181122","사과","120000","060100","265000","120.8","158000","31.7","160250","33.5"
"20181121","사과","133000","060100","null","0.0","164000","23.3","163600","23.0"
"20181120","사과","139000","060100","144000","3.6","203000","46.0","181000","30.2"
"20181119","사과","185000","060100","193000","4.3","null","0.0","159000","-14.1"
"20181117","사과","96000","060100","199000","107.3","140000","45.8","185750","93.5"
"20181116","사과","169000","060100","200000","18.3","125000","-26.0","178250","5.5"
"20181115","사과","164000","060100","222000","35.4","194000","18.3","157750","-3.8"
"20181114","사과","164000","060100","null","0.0","130000","-20.7","170200","3.8"
"20181113","사과","137000","060100","100000","-27.0","177000","29.2","176500","28.8"
"20181112","사과","198000","060100","150000","-24.2","null","0.0","173500","-12.4"
"20181110","사과","107000","060100","126000","17.8","185000","72.9","196000","83.2"
"20181109","사과","161000","060100","113000","-29.8","175000","8.7","226250","40.5"
"20181108","사과","151000","060100","126000","-16.6","166000","9.9","191000","26.5"
"20181107","사과","147000","060100","null","0.0","183000","24.5","209800","42.7"
"20181106","사과","174000","060100","84000","-51.7","218000","25.3","216250","24.3"
"20181105","사과","204000","060100","151000","-26.0","null","0.0","182500","-10.5"
"20181103","사과","129000","060100","149000","15.5","196000","51.9","215000","66.7"
"20181102","사과","185000","060100","170000","-8.1","192000","3.8","205250","10.9"
"20181101","사과","162000","060100","235000","45.1","207000","27.8","198500","22.5"
"20181031","사과","161000","060100","null","0.0","179000","11.2","197500","22.7"
"20181030","사과","139000","060100","null","0.0","203000","46.0","171250","23.2"
"20181029","사과","179000","060100","110000","-38.5","null","0.0","192250","7.4"
"20181027","사과","115000","060100","80000","-30.4","186000","61.7","231500","101.3"
"20181026","사과","181000","060100","null","0.0","136000","-24.9","197750","9.3"
"20181025","사과","146000","060100","null","0.0","148000","1.4","179500","22.9"
"20181024","사과","183000","060100","null","0.0","141000","-23.0","176600","-3.5"
"20181023","사과","182000","060100","null","0.0","181000","-0.5","170250","-6.5"
"20181022","사과","265000","060100","20000","-92.5","null","0.0","195000","-26.4"
"20181020","사과","144000","060100","224000","55.6","193000","34.0","222500","54.5"
"20181019","사과","193000","060100","286000","48.2","171000","-11.4","186250","-3.5"
"20181018","사과","150000","060100","420000","180.0","204000","36.0","188500","25.7"
"20181017","사과","199000","060100","522000","162.3","201000","1.0","210600","5.8"
"20181016","사과","200000","060100","null","0.0","234000","17.0","222750","11.4"
"20181015","사과","222000","060100","511000","130.2","null","0.0","221000","-0.5"
"20181013","사과","100000","060100","400000","300.0","159000","59.0","195500","95.5"
"20181012","사과","150000","060100","304000","102.7","212000","41.3","192250","28.2"
"20181011","사과","153000","060100","352000","130.1","158000","3.3","173250","13.2"
"20181010","사과","126000","060100","392000","211.1","156000","23.8","170600","35.4"
"20181009","사과","113000","060100","null","0.0","121000","7.1","179750","59.1"
"20181008","사과","126000","060100","234000","85.7","null","0.0","182250","44.6"
"20181006","사과","84000","060100","228000","171.4","null","0.0","206333","145.6"
"20181005","사과","151000","060100","305000","102.0","null","0.0","248000","64.2"
"20181004","사과","128000","060100","207000","61.7","null","0.0","195333","52.6"
"20181003","사과","149000","060100","262000","75.8","15000","-89.9","171000","14.8"
"20181002","사과","170000","060100","null","0.0","100000","-41.2","191250","12.5"
"20181001","사과","235000","060100","91000","-61.3","null","0.0","171000","-27.2"
"20180929","사과","110000","060100","72000","-34.5","193000","75.5","191667","74.2"
"20180928","사과","122000","060100","88000","-27.9","266000","118.0","184333","51.1"
"20180927","사과","80000","060100","169000","111.3","301000","276.3","212250","165.3"
"20180922","사과","20000","060100","114000","470.0","408000","1940.0","304000","1420.0"
"20180921","사과","198000","060100","95000","-52.0","401000","102.5","385333","94.6"
"20180920","사과","224000","060100","194000","-13.4","350000","56.3","205333","-8.3"
"20180919","사과","286000","060100","null","0.0","134000","-53.1","195250","-31.7"
"20180918","사과","420000","060100","43000","-89.8","435000","3.6","270000","-35.7"
"20180917","사과","522000","060100","100000","-80.8","null","0.0","267667","-48.7"
"20180915","사과","511000","060100","122000","-76.1","357000","-30.1","366333","-28.3"
"20180914","사과","433000","060100","124000","-71.4","240000","-44.6","327250","-24.4"
"20180913","사과","400000","060100","181000","-54.8","249000","-37.8","226500","-43.4"
"20180912","사과","304000","060100","null","0.0","297000","-2.3","400600","31.8"
"20180911","사과","352000","060100","60000","-83.0","339000","-3.7","337000","-4.3"
"20180910","사과","392000","060100","122000","-68.9","null","0.0","426000","8.7"
"20180908","사과","234000","060100","132000","-43.6","265000","13.2","367667","57.1"
"20180907","사과","214000","060100","83000","-61.2","306000","43.0","415000","93.9"
"20180906","사과","228000","060100","159000","-30.3","287000","25.9","350750","53.8"
"20180905","사과","305000","060100","null","0.0","267000","-12.5","426600","39.9"
"20180904","사과","207000","060100","null","0.0","344000","66.2","325250","57.1"
"20180903","사과","262000","060100","97000","-63.0","null","0.0","417500","59.4"
"20180901","사과","91000","060100","96000","5.5","327000","259.3","392500","331.3"
"20180831","사과","155000","060100","188000","21.3","227000","46.5","241750","56.0"
"20180830","사과","66000","060100","111000","68.2","259000","292.4","307000","365.2"
"20180829","사과","72000","060100","null","0.0","196000","172.2","250200","247.5"
"20180828","사과","88000","060100","46000","-47.7","221000","151.1","248750","182.7"
"20180827","사과","169000","060100","128000","-24.3","null","0.0","212000","25.4"
"20180825","사과","127000","060100","89000","-29.9","159000","25.2","211250","66.3"
"20180824","사과","137000","060100","80000","-41.6","128000","-6.6","159500","16.4"
"20180823","사과","117000","060100","128000","9.4","101000","-13.7","158000","35.0"
"20180822","사과","114000","060100","null","0.0","97000","-14.9","154200","35.3"
"20180821","사과","95000","060100","23000","-75.8","190000","100.0","156000","64.2"
"20180820","사과","194000","060100","102000","-47.4","null","0.0","145500","-25.0"
"20180818","사과","43000","060100","99000","130.2","147000","241.9","179500","317.4"
"20180817","사과","100000","060100","87000","-13.0","91000","-9.0","114750","14.8"
"20180816","사과","91000","060100","132000","45.1","127000","39.6","113500","24.7"
"20180815","사과","122000","060100","null","0.0","111000","-9.0","122600","0.5"
"20180814","사과","124000","060100","21000","-83.1","167000","34.7","128500","3.6"
"20180813","사과","181000","060100","99000","-45.3","null","0.0","131333","-27.4"
"20180811","사과","60000","060100","96000","60.0","95000","58.3","106000","76.7"
"20180810","사과","122000","060100","52000","-57.4","64000","-47.5","98250","-19.5"
"20180809","사과","97000","060100","130000","34.0","93000","-4.1","99000","2.1"
"20180808","사과","132000","060100","null","0.0","149000","12.9","121400","-8.0"
"20180807","사과","83000","060100","17000","-79.5","149000","79.5","108250","30.4"
"20180806","사과","159000","060100","98000","-38.4","null","0.0","115333","-27.5"
"20180803","사과","97000","060100","76000","-21.6","117000","20.6","113750","17.3"
"20180802","사과","84000","060100","110000","31.0","101000","20.2","101667","21.0"
"20180801","사과","96000","060100","null","0.0","104000","8.3","102500","6.8"
"20180731","사과","188000","060100","3000","-98.4","137000","-27.1","113500","-39.6"
"20180730","사과","111000","060100","3000","-97.3","null","0.0","72750","-34.5"
"20180728","사과","46000","060100","66000","43.5","79000","71.7","95250","107.1"
"20180727","사과","128000","060100","97000","-24.2","93000","-27.3","86000","-32.8"
"20180726","사과","141000","060100","108000","-23.4","72000","-48.9","80000","-43.3"
"20180725","사과","89000","060100","133000","49.4","123000","38.2","84600","-4.9"
"20180724","사과","80000","060100","null","0.0","123000","53.8","87500","9.4"
"20180723","사과","128000","060100","28000","-78.1","null","0.0","52000","-59.4"
"20180721","사과","23000","060100","111000","382.6","92000","300.0","100500","337.0"
"20180720","사과","102000","060100","119000","16.7","83000","-18.6","73000","-28.4"
"20180719","사과","91000","060100","115000","26.4","83000","-8.8","63250","-30.5"
"20180718","사과","99000","060100","175000","76.8","71000","-28.3","58250","-41.2"
"20180717","사과","87000","060100","null","0.0","101000","16.1","63000","-27.6"
"20180716","사과","132000","060100","20000","-84.8","null","0.0","42000","-68.2"
"20180714","사과","21000","060100","111000","428.6","72000","242.9","67000","219.0"
"20180713","사과","99000","060100","91000","-8.1","75000","-24.2","63750","-35.6"
"20180712","사과","116000","060100","116000","0.0","69000","-40.5","57250","-50.6"
"20180711","사과","96000","060100","169000","76.0","71000","-26.0","57400","-40.2"
"20180710","사과","52000","060100","null","0.0","92000","76.9","56250","8.2"
"20180709","사과","130000","060100","26000","-80.0","null","0.0","48250","-62.9"
"20180707","사과","17000","060100","126000","641.2","75000","341.2","76500","350.0"
"20180706","사과","98000","060100","108000","10.2","71000","-27.6","67250","-31.4"
"20180705","사과","116000","060100","147000","26.7","50000","-56.9","54500","-53.0"
"20180704","사과","85000","060100","184000","116.5","38000","-55.3","66400","-21.9"
"20180703","사과","76000","060100","null","0.0","75000","-1.3","60750","-20.1"
"20180702","사과","110000","060100","51000","-53.6","null","0.0","52250","-52.5"
"20180630","사과","3000","060100","108000","3500.0","111000","3600.0","133250","4341.7"
"20180629","사과","84000","060100","117000","39.3","67000","-20.2","81250","-3.3"
"20180628","사과","66000","060100","190000","187.9","65000","-1.5","55750","-15.5"
"20180627","사과","97000","060100","null","0.0","77000","-20.6","74600","-23.1"
"20180626","사과","108000","060100","18000","-83.3","109000","0.9","71250","-34.0"
"20180625","사과","133000","060100","166000","24.8","null","0.0","58500","-56.0"
"20180623","사과","28000","060100","163000","482.1","112000","300.0","83750","199.1"
"20180622","사과","132000","060100","85000","-35.6","69000","-47.7","84250","-36.2"
"20180621","사과","111000","060100","194000","74.8","94000","-15.3","79000","-28.8"
"20180620","사과","119000","060100","null","0.0","80000","-32.8","87000","-26.9"
"20180619","사과","115000","060100","38000","-67.0","108000","-6.1","81750","-28.9"
"20180618","사과","175000","060100","138000","-21.1","null","0.0","64500","-63.1"
"20180616","사과","20000","060100","143000","615.0","115000","475.0","94000","370.0"
"20180615","사과","159000","060100","143000","-10.1","99000","-37.7","86500","-45.6"
"20180614","사과","111000","060100","201000","81.1","64000","-42.3","64750","-41.7"
"20180613","사과","91000","060100","null","0.0","88000","-3.3","97400","7.0"
"20180612","사과","116000","060100","28000","-75.9","111000","-4.3","86750","-25.2"
"20180611","사과","169000","060100","160000","-5.3","null","0.0","82750","-51.0"
"20180609","사과","26000","060100","136000","423.1","127000","388.5","110250","324.0"
"20180608","사과","183000","060100","138000","-24.6","86000","-53.0","100750","-44.9"
"20180607","사과","126000","060100","169000","34.1","90000","-28.6","80000","-36.5"
"20180606","사과","108000","060100","null","0.0","94000","-13.0","90200","-16.5"
"20180605","사과","147000","060100","19000","-87.1","145000","-1.4","105750","-28.1"
"20180604","사과","184000","060100","155000","-15.8","null","0.0","77500","-57.9"
"20180602","사과","51000","060100","133000","160.8","112000","119.6","126500","148.0"
"20180601","사과","141000","060100","152000","7.8","104000","-26.2","117000","-17.0"
"20180531","사과","149000","060100","172000","15.4","113000","-24.2","120500","-19.1"
"20180530","사과","108000","060100","172000","59.3","54000","-50.0","55250","-48.8"
"20180529","사과","117000","060100","null","0.0","125000","6.8","95750","-18.2"
"20180528","사과","190000","060100","23000","-87.9","null","0.0","61500","-67.6"
"20180526","사과","18000","060100","134000","644.4","141000","683.3","120000","566.7"
"20180525","사과","166000","060100","190000","14.5","128000","-22.9","132500","-20.2"
"20180524","사과","152000","060100","85000","-44.1","110000","-27.6","94750","-37.7"
"20180523","사과","163000","060100","229000","40.5","88000","-46.0","107500","-34.0"
"20180522","사과","85000","060100","null","0.0","152000","78.8","120500","41.8"
"20180521","사과","194000","060100","48000","-75.3","null","0.0","75000","-61.3"
"20180519","사과","38000","060100","136000","257.9","125000","228.9","142000","273.7"
"20180518","사과","138000","060100","157000","13.8","125000","-9.4","130000","-5.8"
"20180517","사과","143000","060100","144000","0.7","134000","-6.3","94000","-34.3"
"20180516","사과","143000","060100","230000","60.8","120000","-16.1","107200","-25.0"
"20180515","사과","143000","060100","null","0.0","207000","44.8","152000","6.3"
"20180514","사과","201000","060100","28000","-86.1","null","0.0","97500","-51.5"
"20180512","사과","28000","060100","133000","375.0","164000","485.7","144000","414.3"
"20180511","사과","160000","060100","156000","-2.5","138000","-13.8","136500","-14.7"
"20180510","사과","152000","060100","100000","-34.2","103000","-32.2","120000","-21.1"
"20180509","사과","136000","060100","202000","48.5","107000","-21.3","113800","-16.3"
"20180508","사과","138000","060100","null","0.0","127000","-8.0","111750","-19.0"
"20180507","사과","169000","060100","24000","-85.8","null","0.0","96750","-42.8"
"20180505","사과","19000","060100","133000","600.0","83000","336.8","131250","590.8"
"20180504","사과","155000","060100","133000","-14.2","85000","-45.2","118750","-23.4"
"20180503","사과","155000","060100","142000","-8.4","69000","-55.5","104250","-32.7"
"20180502","사과","133000","060100","218000","63.9","128000","-3.8","126000","-5.3"
"20180501","사과","152000","060100","null","0.0","175000","15.1","152750","0.5"
"20180430","사과","172000","060100","116000","-32.6","null","0.0","134500","-21.8"
"20180428","사과","23000","060100","138000","500.0","162000","604.3","146250","535.9"
"20180427","사과","168000","060100","126000","-25.0","95000","-43.5","163250","-2.8"
"20180426","사과","134000","060100","231000","72.4","118000","-11.9","119750","-10.6"
"20180425","사과","190000","060100","null","0.0","159000","-16.3","148000","-22.1"
"20180424","사과","85000","060100","44000","-48.2","140000","64.7","133250","56.8"
"20180423","사과","229000","060100","199000","-13.1","null","0.0","115750","-49.5"
"20180421","사과","48000","060100","140000","191.7","172000","258.3","155750","224.5"
"20180420","사과","199000","060100","106000","-46.7","155000","-22.1","135000","-32.2"
"20180419","사과","136000","060100","227000","66.9","119000","-12.5","112750","-17.1"
"20180418","사과","157000","060100","null","0.0","123000","-21.7","131800","-16.1"
"20180417","사과","144000","060100","41000","-71.5","142000","-1.4","147500","2.4"
"20180416","사과","230000","060100","162000","-29.6","null","0.0","148500","-35.4"
"20180414","사과","28000","060100","86000","207.1","133000","375.0","151250","440.2"
"20180413","사과","186000","060100","103000","-44.6","118000","-36.6","125500","-32.5"
"20180412","사과","133000","060100","214000","60.9","116000","-12.8","115500","-13.2"
"20180411","사과","156000","060100","null","0.0","182000","16.7","152400","-2.3"
"20180410","사과","100000","060100","51000","-49.0","156000","56.0","150500","50.5"
"20180409","사과","202000","060100","157000","-22.3","null","0.0","133500","-33.9"
"20180407","사과","24000","060100","125000","420.8","126000","425.0","158000","558.3"
"20180406","사과","155000","060100","114000","-26.5","134000","-13.5","151750","-2.1"
"20180405","사과","133000","060100","164000","23.3","116000","-12.8","121750","-8.5"
