"거래일자","품목명","반입량","금액","전년 반입량","전년 반입량 증감률(%)","전년 금액","전년 금액 증감률(%)","평년 반입량","평년 반입량 증감률(%)","평년 금액","평년 금액 증감률(%)"
"2019-12-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-12-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-12-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-11-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-11-중","홍로","7550","8440500",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-11-상","홍로","4200","7853000","4310","-2.6","4250000","84.8","2526","66.3","2844475","176.1"
"2019-10-하","홍로","11809","22561000","50160","-76.5","140083000","-83.9","28717","-58.9","38498396","-41.4"
"2019-10-중","홍로","86400","177098000","126553","-31.7","208547100","-15.1","104982","-17.7","194108378","-8.8"
"2019-10-상","홍로","424584","699408500","260673","62.9","358461900","95.1","273307","55.4","498511913","40.3"
"2019-09-하","홍로","1134076","1571300900","284160","299.1","850038000","84.9","901626","25.8","2405402516","-34.7"
"2019-09-중","홍로","1059650","1349998500","3175138","-66.6","10552035900","-87.2","3114789","-66.0","9139493196","-85.2"
"2019-09-상","홍로","4446753","12075046000","1719567","158.6","5319839200","127.0","3303094","34.6","9103633327","32.6"
"2019-08-하","홍로","1544765","4542176100","746325","107.0","2710429500","67.6","1486757","3.9","5163798402","-12.0"
"2019-08-중","홍로","84200","290509000","71615","17.6","248407500","16.9","187737","-55.2","688781883","-57.8"
"2019-08-상","홍로","1760","3287000","20","8700.0","14000","23378.6","3487","-49.5","8529267","-61.5"
"2019-07-하","홍로","160","223000",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-07-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-07-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-06-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-05-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-04-상","홍로","690","923000",,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-03-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-02-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2019-01-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-12-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-11-상","홍로","4310","4250000","622","592.9","1020896","316.3","2491","73.0","2844475","49.4"
"2018-10-하","홍로","50160","140083000","8630","481.2","21477500","552.2","18228","175.2","26739917","423.9"
"2018-10-중","홍로","126553","208547100","117809","7.4","257030100","-18.9","88867","42.4","172260501","21.1"
"2018-10-상","홍로","260673","358461900","67408","286.7","248404900","44.3","268400","-2.9","534658033","-33.0"
"2018-09-하","홍로","284160","850038000","2622551","-89.2","9390971812","-90.9","971819","-70.8","2511619464","-66.2"
"2018-09-중","홍로","3175138","10552035900","3357761","-5.4","9197984600","14.7","2700765","17.6","7935911692","33.0"
"2018-09-상","홍로","1719567","5319839200","2562394","-32.9","6401614600","-16.9","3806134","-54.8","11575439393","-54.0"
"2018-08-하","홍로","746325","2710429500","1321576","-43.5","4557632800","-40.5","1483153","-49.7","5156528718","-47.4"
"2018-08-중","홍로","71615","248407500","114169","-37.3","448642000","-44.6","177117","-59.6","662820533","-62.5"
"2018-08-상","홍로","80","44000","2722","-97.1","6645500","-99.3","4134","-98.1","10156144","-99.6"
"2018-07-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-07-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-07-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-06-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-06-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-06-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-05-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-05-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-05-상","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-04-하","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
"2018-04-중","홍로",,,,"0.0",,"0.0",,"0.0",,"0.0"
