"°Å·¡ÀÏÀÚ","Ç°¸ñ¸í","¹ÝÀÔ·®(KG)","Ç°¸ñÄÚµå","Àü¿ù¹ÝÀÔ·®(KG)","Àü¿ù¹ÝÀÔ·®Áõ°¨·ü(%)","Àü³â¹ÝÀÔ·®(KG)","Àü³â¹ÝÀÔ·®Áõ°¨·ü(%)","Æò³â¹ÝÀÔ·®(KG)","Æò³â¹ÝÀÔ·®Áõ°¨·ü(%)"
"20190718","¸¶´Ã","25000","120900","64000","156.0","16000","-36.0","13250","-47.0"
"20190717","¸¶´Ã","27000","120900","84000","211.1","17000","-37.0","25250","-6.5"
"20190716","¸¶´Ã","39000","120900","null","0.0","86000","120.5","53250","36.5"
"20190715","¸¶´Ã","43000","120900","51000","18.6","null","0.0","17500","-59.3"
"20190713","¸¶´Ã","29000","120900","77000","165.5","25000","-13.8","22250","-23.3"
"20190712","¸¶´Ã","23000","120900","79000","243.5","19000","-17.4","16500","-28.3"
"20190711","¸¶´Ã","29000","120900","118000","306.9","20000","-31.0","20200","-30.3"
"20190710","¸¶´Ã","26000","120900","61000","134.6","15000","-42.3","16250","-37.5"
"20190709","¸¶´Ã","28000","120900","null","0.0","27000","-3.6","32500","16.1"
"20190708","¸¶´Ã","31000","120900","28000","-9.7","null","0.0","14750","-52.4"
"20190706","¸¶´Ã","34000","120900","112000","229.4","27000","-20.6","17250","-49.3"
"20190705","¸¶´Ã","43000","120900","141000","227.9","22000","-48.8","18750","-56.4"
"20190704","¸¶´Ã","39000","120900","142000","264.1","23000","-41.0","18200","-53.3"
"20190703","¸¶´Ã","31000","120900","188000","506.5","17000","-45.2","21000","-32.3"
"20190702","¸¶´Ã","29000","120900","null","0.0","23000","-20.7","29000","0.0"
"20190701","¸¶´Ã","37000","120900","100000","170.3","null","0.0","27750","-25.0"
"20190629","¸¶´Ã","31000","120900","79000","154.8","29000","-6.5","49250","58.9"
"20190628","¸¶´Ã","31000","120900","44000","41.9","86000","177.4","41500","33.9"
"20190627","¸¶´Ã","35000","120900","140000","300.0","24000","-31.4","25400","-27.4"
"20190626","¸¶´Ã","117000","120900","null","0.0","37000","-68.4","22250","-81.0"
"20190625","¸¶´Ã","111000","120900","93000","-16.2","43000","-61.3","29250","-73.6"
"20190624","¸¶´Ã","144000","120900","null","0.0","null","0.0","32250","-77.6"
"20190622","¸¶´Ã","38000","120900","53000","39.5","44000","15.8","36000","-5.3"
"20190621","¸¶´Ã","76000","120900","56000","-26.3","55000","-27.6","69500","-8.6"
"20190620","¸¶´Ã","42000","120900","70000","66.7","29000","-31.0","32800","-21.9"
"20190619","¸¶´Ã","50000","120900","null","0.0","33000","-34.0","48250","-3.5"
"20190618","¸¶´Ã","64000","120900","42000","-34.4","83000","29.7","41250","-35.5"
"20190617","¸¶´Ã","84000","120900","70000","-16.7","null","0.0","40000","-52.4"
"20190615","¸¶´Ã","51000","120900","65000","27.5","38000","-25.5","37500","-26.5"
"20190614","¸¶´Ã","67000","120900","61000","-9.0","52000","-22.4","49250","-26.5"
"20190613","¸¶´Ã","77000","120900","87000","13.0","78000","1.3","50600","-34.3"
"20190612","¸¶´Ã","79000","120900","null","0.0","50000","-36.7","48000","-39.2"
"20190611","¸¶´Ã","118000","120900","49000","-58.5","96000","-18.6","70750","-40.0"
"20190610","¸¶´Ã","61000","120900","47000","-23.0","null","0.0","47667","-21.9"
"20190608","¸¶´Ã","28000","120900","39000","39.3","62000","121.4","56250","100.9"
"20190607","¸¶´Ã","73000","120900","57000","-21.9","65000","-11.0","308000","321.9"
"20190606","¸¶´Ã","112000","120900","41000","-63.4","73000","-34.8","69200","-38.2"
"20190605","¸¶´Ã","141000","120900","null","0.0","47000","-66.7","80500","-42.9"
"20190604","¸¶´Ã","142000","120900","34000","-76.1","163000","14.8","66250","-53.3"
"20190603","¸¶´Ã","188000","120900","28000","-85.1","null","0.0","61250","-67.4"
"20190601","¸¶´Ã","100000","120900","26000","-74.0","84000","-16.0","73750","-26.3"
"20190531","¸¶´Ã","87000","120900","28000","-67.8","80000","-8.0","70750","-18.7"
"20190530","¸¶´Ã","113000","120900","28000","-75.2","48000","-57.5","70500","-37.6"
"20190529","¸¶´Ã","79000","120900","32000","-59.5","90000","13.9","76750","-2.8"
"20190528","¸¶´Ã","44000","120900","null","0.0","182000","313.6","91000","106.8"
"20190527","¸¶´Ã","140000","120900","15000","-89.3","null","0.0","87250","-37.7"
"20190525","¸¶´Ã","93000","120900","23000","-75.3","54000","-41.9","49500","-46.8"
"20190523","¸¶´Ã","118000","120900","19000","-83.9","42000","-64.4","58200","-50.7"
"20190522","¸¶´Ã","53000","120900","27000","-49.1","31000","-41.5","56000","5.7"
"20190521","¸¶´Ã","56000","120900","null","0.0","74000","32.1","35500","-36.6"
"20190520","¸¶´Ã","70000","120900","21000","-70.0","null","0.0","37500","-46.4"
"20190518","¸¶´Ã","42000","120900","25000","-40.5","108000","157.1","54750","30.4"
"20190517","¸¶´Ã","70000","120900","19000","-72.9","34000","-51.4","29500","-57.9"
"20190516","¸¶´Ã","54000","120900","19000","-64.8","63000","16.7","34200","-36.7"
"20190515","¸¶´Ã","65000","120900","28000","-56.9","19000","-70.8","29500","-54.6"
"20190514","¸¶´Ã","61000","120900","null","0.0","58000","-4.9","40250","-34.0"
"20190513","¸¶´Ã","87000","120900","24000","-72.4","null","0.0","30250","-65.2"
"20190511","¸¶´Ã","49000","120900","22000","-55.1","28000","-42.9","25000","-49.0"
"20190510","¸¶´Ã","47000","120900","29000","-38.3","22000","-53.2","20750","-55.9"
"20190509","¸¶´Ã","56000","120900","20000","-64.3","22000","-60.7","20600","-63.2"
"20190508","¸¶´Ã","39000","120900","24000","-38.5","23000","-41.0","19250","-50.6"
"20190507","¸¶´Ã","57000","120900","null","0.0","31000","-45.6","20250","-64.5"
"20190506","¸¶´Ã","41000","120900","20000","-51.2","null","0.0","20750","-49.4"
"20190504","¸¶´Ã","34000","120900","24000","-29.4","20000","-41.2","16000","-52.9"
"20190503","¸¶´Ã","28000","120900","28000","0.0","17000","-39.3","15250","-45.5"
"20190502","¸¶´Ã","21000","120900","23000","9.5","17000","-19.0","18200","-13.3"
"20190501","¸¶´Ã","26000","120900","26000","0.0","101000","288.5","37500","44.2"
"20190430","¸¶´Ã","28000","120900","24000","-14.3","24000","-14.3","18000","-35.7"
"20190429","¸¶´Ã","32000","120900","30000","-6.3","null","0.0","16500","-48.4"
"20190427","¸¶´Ã","15000","120900","32000","113.3","17000","13.3","18250","21.7"
"20190426","¸¶´Ã","21000","120900","31000","47.6","17000","-19.0","18000","-14.3"
"20190425","¸¶´Ã","23000","120900","38000","65.2","16000","-30.4","24400","6.1"
"20190424","¸¶´Ã","23000","120900","null","0.0","20000","-13.0","19750","-14.1"
"20190423","¸¶´Ã","19000","120900","34000","78.9","18000","-5.3","20750","9.2"
"20190422","¸¶´Ã","27000","120900","33000","22.2","null","0.0","15000","-44.4"
"20190420","¸¶´Ã","21000","120900","24000","14.3","66000","214.3","28750","36.9"
"20190419","¸¶´Ã","28000","120900","23000","-17.9","137000","389.3","46500","66.1"
"20190418","¸¶´Ã","25000","120900","31000","24.0","25000","0.0","29600","18.4"
"20190417","¸¶´Ã","19000","120900","null","0.0","23000","21.1","84750","346.1"
"20190416","¸¶´Ã","19000","120900","21000","10.5","27000","42.1","20750","9.2"
"20190415","¸¶´Ã","28000","120900","28000","0.0","null","0.0","17000","-39.3"
"20190413","¸¶´Ã","24000","120900","35000","45.8","21000","-12.5","20500","-14.6"
"20190412","¸¶´Ã","31000","120900","28000","-9.7","42000","35.5","24000","-22.6"
"20190411","¸¶´Ã","22000","120900","24000","9.1","18000","-18.2","37400","70.0"
"20190410","¸¶´Ã","29000","120900","null","0.0","50000","72.4","27750","-4.3"
"20190409","¸¶´Ã","20000","120900","29000","45.0","39000","95.0","29250","46.3"
"20190408","¸¶´Ã","24000","120900","30000","25.0","null","0.0","15250","-36.5"
"20190406","¸¶´Ã","20000","120900","18000","-10.0","20000","0.0","21750","8.8"
"20190405","¸¶´Ã","25000","120900","47000","88.0","20000","-20.0","16750","-33.0"
"20190404","¸¶´Ã","24000","120900","20000","-16.7","24000","0.0","28400","18.3"
"20190403","¸¶´Ã","28000","120900","null","0.0","21000","-25.0","20250","-27.7"
"20190402","¸¶´Ã","23000","120900","35000","52.2","31000","34.8","22500","-2.2"
"20190401","¸¶´Ã","26000","120900","16000","-38.5","null","0.0","19000","-26.9"
"20190330","¸¶´Ã","24000","120900","19000","-20.8","23000","-4.2","18250","-24.0"
"20190329","¸¶´Ã","30000","120900","19000","-36.7","31000","3.3","39250","30.8"
"20190328","¸¶´Ã","44000","120900","19000","-56.8","30000","-31.8","36000","-18.2"
"20190327","¸¶´Ã","32000","120900","19000","-40.6","35000","9.4","19000","-40.6"
"20190326","¸¶´Ã","31000","120900","33000","6.5","29000","-6.5","19000","-38.7"
"20190325","¸¶´Ã","38000","120900","25000","-34.2","null","0.0","17500","-53.9"
"20190323","¸¶´Ã","34000","120900","19000","-44.1","33000","-2.9","21500","-36.8"
"20190322","¸¶´Ã","33000","120900","25000","-24.2","22000","-33.3","17750","-46.2"
"20190321","¸¶´Ã","20000","120900","15000","-25.0","20000","0.0","16000","-20.0"
"20190320","¸¶´Ã","24000","120900","17000","-29.2","20000","-16.7","25250","5.2"
"20190319","¸¶´Ã","23000","120900","24000","4.3","22000","-4.3","14750","-35.9"
"20190318","¸¶´Ã","31000","120900","39000","25.8","null","0.0","15000","-51.6"
"20190316","¸¶´Ã","21000","120900","18000","-14.3","17000","-19.0","15000","-28.6"
"20190315","¸¶´Ã","28000","120900","17000","-39.3","95000","239.3","34500","23.2"
"20190314","¸¶´Ã","21000","120900","19000","-9.5","15000","-28.6","15000","-28.6"
"20190313","¸¶´Ã","35000","120900","17000","-51.4","15000","-57.1","22750","-35.0"
"20190312","¸¶´Ã","28000","120900","19000","-32.1","22000","-21.4","23000","-17.9"
"20190311","¸¶´Ã","24000","120900","26000","8.3","null","0.0","37500","56.3"
"20190309","¸¶´Ã","29000","120900","16000","-44.8","17000","-41.4","20750","-28.4"
"20190308","¸¶´Ã","30000","120900","45000","50.0","16000","-46.7","16000","-46.7"
"20190307","¸¶´Ã","20000","120900","null","0.0","13000","-35.0","17000","-15.0"
"20190306","¸¶´Ã","18000","120900","null","0.0","14000","-22.2","13500","-25.0"
"20190305","¸¶´Ã","47000","120900","null","0.0","17000","-63.8","16000","-66.0"
"20190304","¸¶´Ã","20000","120900","10000","-50.0","null","0.0","16000","-20.0"
"20190302","¸¶´Ã","35000","120900","32000","-8.6","12000","-65.7","23750","-32.1"
"20190301","¸¶´Ã","16000","120900","20000","25.0","13000","-18.8","13250","-17.2"
"20190228","¸¶´Ã","19000","120900","23000","21.1","13000","-31.6","12500","-34.2"
"20190227","¸¶´Ã","19000","120900","null","0.0","16000","-15.8","14200","-25.3"
"20190226","¸¶´Ã","33000","120900","23000","-30.3","163000","393.9","51750","56.8"
"20190225","¸¶´Ã","25000","120900","24000","-4.0","null","0.0","40250","61.0"
"20190223","¸¶´Ã","19000","120900","17000","-10.5","10000","-47.4","20750","9.2"
"20190222","¸¶´Ã","25000","120900","17000","-32.0","10000","-60.0","11750","-53.0"
"20190221","¸¶´Ã","15000","120900","34000","126.7","11000","-26.7","15333","2.2"
"20190220","¸¶´Ã","17000","120900","null","0.0","10000","-41.2","12750","-25.0"
"20190219","¸¶´Ã","24000","120900","19000","-20.8","16000","-33.3","11667","-51.4"
"20190218","¸¶´Ã","39000","120900","22000","-43.6","null","0.0","20500","-47.4"
"20190216","¸¶´Ã","18000","120900","18000","0.0","null","0.0","70333","290.7"
"20190215","¸¶´Ã","17000","120900","21000","23.5","89000","423.5","33000","94.1"
"20190214","¸¶´Ã","19000","120900","22000","15.8","24000","26.3","16000","-15.8"
"20190213","¸¶´Ã","17000","120900","null","0.0","25000","47.1","13800","-18.8"
"20190212","¸¶´Ã","19000","120900","27000","42.1","27000","42.1","17000","-10.5"
"20190211","¸¶´Ã","26000","120900","25000","-3.8","null","0.0","39500","51.9"
"20190209","¸¶´Ã","16000","120900","22000","37.5","23000","43.8","83333","420.8"
"20190208","¸¶´Ã","45000","120900","18000","-60.0","15000","-66.7","12000","-73.3"
"20190204","¸¶´Ã","10000","120900","23000","130.0","null","0.0","17250","72.5"
"20190202","¸¶´Ã","32000","120900","null","0.0","18000","-43.8","36000","12.5"
"20190201","¸¶´Ã","20000","120900","null","0.0","16000","-20.0","13500","-32.5"
"20190131","¸¶´Ã","25000","120900","20000","-20.0","17000","-32.0","13000","-48.0"
"20190130","¸¶´Ã","22000","120900","null","0.0","15000","-31.8","13333","-39.4"
"20190129","¸¶´Ã","25000","120900","22000","-12.0","16000","-36.0","16000","-36.0"
"20190128","¸¶´Ã","23000","120900","25000","8.7","null","0.0","35000","52.2"
"20190126","¸¶´Ã","23000","120900","19000","-17.4","14000","-39.1","15000","-34.8"
"20190125","¸¶´Ã","24000","120900","22000","-8.3","7000","-70.8","15250","-36.5"
"20190124","¸¶´Ã","28000","120900","26000","-7.1","14000","-50.0","25500","-8.9"
"20190123","¸¶´Ã","17000","120900","null","0.0","15000","-11.8","14200","-16.5"
"20190122","¸¶´Ã","17000","120900","25000","47.1","18000","5.9","17750","4.4"
"20190121","¸¶´Ã","34000","120900","14000","-58.8","null","0.0","43750","28.7"
"20190119","¸¶´Ã","19000","120900","17000","-10.5","13000","-31.6","18000","-5.3"
"20190118","¸¶´Ã","22000","120900","26000","18.2","14000","-36.4","13000","-40.9"
"20190117","¸¶´Ã","16000","120900","18000","12.5","18000","12.5","16500","3.1"
"20190116","¸¶´Ã","18000","120900","null","0.0","86000","377.8","26600","47.8"
"20190115","¸¶´Ã","21000","120900","12000","-42.9","15000","-28.6","13250","-36.9"
"20190114","¸¶´Ã","22000","120900","17000","-22.7","null","0.0","18250","-17.0"
"20190112","¸¶´Ã","27000","120900","24000","-11.1","11000","-59.3","42000","55.6"
"20190111","¸¶´Ã","25000","120900","15000","-40.0","12000","-52.0","15500","-38.0"
"20190110","¸¶´Ã","20000","120900","23000","15.0","18000","-10.0","16750","-16.3"
"20190109","¸¶´Ã","22000","120900","null","0.0","15000","-31.8","14400","-34.5"
"20190108","¸¶´Ã","18000","120900","13000","-27.8","16000","-11.1","12500","-30.6"
"20190107","¸¶´Ã","25000","120900","26000","4.0","null","0.0","17250","-31.0"
"20190105","¸¶´Ã","19000","120900","21000","10.5","16000","-15.8","28000","47.4"
"20190104","¸¶´Ã","23000","120900","18000","-21.7","15000","-34.8","14000","-39.1"
"20190103","¸¶´Ã","40000","120900","22000","-45.0","18000","-55.0","19000","-52.5"
"20181231","¸¶´Ã","20000","120900","23000","15.0","null","0.0","21000","5.0"
"20181229","¸¶´Ã","22000","120900","18000","-18.2","98000","345.5","57000","159.1"
"20181228","¸¶´Ã","25000","120900","20000","-20.0","86000","244.0","33500","34.0"
"20181227","¸¶´Ã","14000","120900","17000","21.4","61000","335.7","26500","89.3"
"20181226","¸¶´Ã","19000","120900","25000","31.6","18000","-5.3","14200","-25.3"
"20181225","¸¶´Ã","22000","120900","null","0.0","13000","-40.9","12500","-43.2"
"20181224","¸¶´Ã","26000","120900","29000","11.5","null","0.0","60250","131.7"
"20181222","¸¶´Ã","25000","120900","26000","4.0","13000","-48.0","56250","125.0"
"20181221","¸¶´Ã","14000","120900","31000","121.4","14000","0.0","42250","201.8"
"20181220","¸¶´Ã","22000","120900","24000","9.1","14000","-36.4","12750","-42.0"
"20181219","¸¶´Ã","17000","120900","37000","117.6","15000","-11.8","38600","127.1"
"20181218","¸¶´Ã","26000","120900","null","0.0","20000","-23.1","23750","-8.7"
"20181217","¸¶´Ã","18000","120900","28000","55.6","null","0.0","11250","-37.5"
"20181215","¸¶´Ã","12000","120900","33000","175.0","17000","41.7","14750","22.9"
"20181214","¸¶´Ã","17000","120900","30000","76.5","11000","-35.3","10500","-38.2"
"20181213","¸¶´Ã","15000","120900","27000","80.0","9000","-40.0","10750","-28.3"
"20181212","¸¶´Ã","24000","120900","58000","141.7","27000","12.5","14800","-38.3"
"20181211","¸¶´Ã","15000","120900","null","0.0","28000","86.7","49000","226.7"
"20181210","¸¶´Ã","23000","120900","18000","-21.7","null","0.0","23000","0.0"
"20181208","¸¶´Ã","13000","120900","23000","76.9","18000","38.5","12250","-5.8"
"20181207","¸¶´Ã","26000","120900","28000","7.7","13000","-50.0","18750","-27.9"
"20181206","¸¶´Ã","21000","120900","33000","57.1","8000","-61.9","12750","-39.3"
"20181205","¸¶´Ã","21000","120900","28000","33.3","15000","-28.6","13200","-37.1"
"20181204","¸¶´Ã","18000","120900","null","0.0","17000","-5.6","13250","-26.4"
"20181203","¸¶´Ã","22000","120900","22000","0.0","null","0.0","36250","64.8"
"20181201","¸¶´Ã","19000","120900","16000","-15.8","30000","57.9","15750","-17.1"
"20181130","¸¶´Ã","23000","120900","15000","-34.8","118000","413.0","39000","69.6"
"20181129","¸¶´Ã","18000","120900","32000","77.8","73000","305.6","28000","55.6"
"20181128","¸¶´Ã","20000","120900","null","0.0","13000","-35.0","28400","42.0"
"20181127","¸¶´Ã","17000","120900","14000","-17.6","20000","17.6","29667","74.5"
"20181126","¸¶´Ã","25000","120900","19000","-24.0","null","0.0","24500","-2.0"
"20181124","¸¶´Ã","29000","120900","26000","-10.3","20000","-31.0","19250","-33.6"
"20181123","¸¶´Ã","24000","120900","19000","-20.8","49000","104.2","32000","33.3"
"20181122","¸¶´Ã","26000","120900","24000","-7.7","22000","-15.4","18500","-28.8"
"20181121","¸¶´Ã","31000","120900","null","0.0","46000","48.4","21000","-32.3"
"20181120","¸¶´Ã","24000","120900","13000","-45.8","25000","4.2","21500","-10.4"
"20181119","¸¶´Ã","37000","120900","31000","-16.2","null","0.0","24250","-34.5"
"20181117","¸¶´Ã","28000","120900","18000","-35.7","24000","-14.3","21250","-24.1"
"20181116","¸¶´Ã","39000","120900","13000","-66.7","22000","-43.6","20000","-48.7"
"20181115","¸¶´Ã","33000","120900","16000","-51.5","31000","-6.1","20000","-39.4"
"20181114","¸¶´Ã","30000","120900","null","0.0","19000","-36.7","18400","-38.7"
"20181113","¸¶´Ã","27000","120900","23000","-14.8","19000","-29.6","26000","-3.7"
"20181112","¸¶´Ã","58000","120900","26000","-55.2","null","0.0","32250","-44.4"
"20181110","¸¶´Ã","18000","120900","17000","-5.6","16000","-11.1","16000","-11.1"
"20181109","¸¶´Ã","26000","120900","20000","-23.1","35000","34.6","20000","-23.1"
"20181108","¸¶´Ã","23000","120900","15000","-34.8","14000","-39.1","15750","-31.5"
"20181107","¸¶´Ã","28000","120900","null","0.0","18000","-35.7","15800","-43.6"
"20181106","¸¶´Ã","33000","120900","18000","-45.5","35000","6.1","23000","-30.3"
"20181105","¸¶´Ã","28000","120900","17000","-39.3","null","0.0","30750","9.8"
"20181103","¸¶´Ã","22000","120900","15000","-31.8","36000","63.6","21000","-4.5"
"20181102","¸¶´Ã","25000","120900","16000","-36.0","27000","8.0","23750","-5.0"
"20181101","¸¶´Ã","16000","120900","16000","0.0","147000","818.8","48500","203.1"
"20181031","¸¶´Ã","24000","120900","null","0.0","21000","-12.5","14250","-40.6"
"20181030","¸¶´Ã","15000","120900","null","0.0","12000","-20.0","29750","98.3"
"20181029","¸¶´Ã","32000","120900","12000","-62.5","null","0.0","29500","-7.8"
"20181027","¸¶´Ã","14000","120900","15000","7.1","14000","0.0","21750","55.4"
"20181026","¸¶´Ã","19000","120900","null","0.0","15000","-21.1","12250","-35.5"
"20181025","¸¶´Ã","25000","120900","null","0.0","11000","-56.0","12250","-51.0"
"20181024","¸¶´Ã","26000","120900","null","0.0","24000","-7.7","18200","-30.0"
"20181023","¸¶´Ã","19000","120900","null","0.0","43000","126.3","18250","-3.9"
"20181022","¸¶´Ã","24000","120900","17000","-29.2","null","0.0","14500","-39.6"
"20181020","¸¶´Ã","13000","120900","27000","107.7","14000","7.7","11250","-13.5"
"20181019","¸¶´Ã","31000","120900","25000","-19.4","30000","-3.2","16750","-46.0"
"20181018","¸¶´Ã","19000","120900","50000","163.2","18000","-5.3","12000","-36.8"
"20181017","¸¶´Ã","18000","120900","20000","11.1","14000","-22.2","13400","-25.6"
"20181016","¸¶´Ã","13000","120900","null","0.0","43000","230.8","23500","80.8"
"20181015","¸¶´Ã","16000","120900","16000","0.0","null","0.0","12250","-23.4"
"20181013","¸¶´Ã","23000","120900","20000","-13.0","12000","-47.8","24500","6.5"
"20181012","¸¶´Ã","26000","120900","17000","-34.6","12000","-53.8","12250","-52.9"
"20181011","¸¶´Ã","22000","120900","18000","-18.2","16000","-27.3","14250","-35.2"
"20181010","¸¶´Ã","17000","120900","16000","-5.9","12000","-29.4","27400","61.2"
"20181009","¸¶´Ã","20000","120900","null","0.0","31000","55.0","14750","-26.3"
"20181008","¸¶´Ã","15000","120900","17000","13.3","null","0.0","9250","-38.3"
"20181006","¸¶´Ã","18000","120900","18000","0.0","null","0.0","14667","-18.5"
"20181005","¸¶´Ã","17000","120900","34000","100.0","null","0.0","11333","-33.3"
"20181004","¸¶´Ã","16000","120900","16000","0.0","null","0.0","11000","-31.3"
"20181003","¸¶´Ã","15000","120900","17000","13.3","8000","-46.7","9600","-36.0"
"20181002","¸¶´Ã","16000","120900","null","0.0","24000","50.0","19000","18.8"
"20181001","¸¶´Ã","16000","120900","17000","6.3","null","0.0","18000","12.5"
"20180929","¸¶´Ã","12000","120900","16000","33.3","16000","33.3","12667","5.6"
"20180928","¸¶´Ã","20000","120900","15000","-25.0","56000","180.0","25333","26.7"
"20180927","¸¶´Ã","15000","120900","17000","13.3","11000","-26.7","15000","0.0"
"20180922","¸¶´Ã","17000","120900","13000","-23.5","13000","-23.5","13750","-19.1"
"20180921","¸¶´Ã","24000","120900","15000","-37.5","19000","-20.8","14333","-40.3"
"20180920","¸¶´Ã","27000","120900","20000","-25.9","14000","-48.1","24000","-11.1"
"20180919","¸¶´Ã","25000","120900","null","0.0","16000","-36.0","13500","-46.0"
"20180918","¸¶´Ã","50000","120900","14000","-72.0","47000","-6.0","18000","-64.0"
"20180917","¸¶´Ã","20000","120900","15000","-25.0","null","0.0","13667","-31.7"
"20180915","¸¶´Ã","16000","120900","20000","25.0","21000","31.3","21000","31.3"
"20180914","¸¶´Ã","26000","120900","16000","-38.5","16000","-38.5","13500","-48.1"
"20180913","¸¶´Ã","20000","120900","17000","-15.0","12000","-40.0","12750","-36.3"
"20180912","¸¶´Ã","17000","120900","null","0.0","16000","-5.9","15400","-9.4"
"20180911","¸¶´Ã","18000","120900","10000","-44.4","16000","-11.1","16250","-9.7"
"20180910","¸¶´Ã","16000","120900","16000","0.0","null","0.0","13000","-18.8"
"20180908","¸¶´Ã","17000","120900","13000","-23.5","14000","-17.6","13667","-19.6"
"20180907","¸¶´Ã","21000","120900","15000","-28.6","13000","-38.1","11000","-47.6"
"20180906","¸¶´Ã","18000","120900","14000","-22.2","15000","-16.7","13750","-23.6"
"20180905","¸¶´Ã","34000","120900","null","0.0","27000","-20.6","15400","-54.7"
"20180904","¸¶´Ã","16000","120900","null","0.0","11000","-31.3","9667","-39.6"
"20180903","¸¶´Ã","17000","120900","14000","-17.6","null","0.0","14250","-16.2"
"20180901","¸¶´Ã","17000","120900","97000","470.6","15000","-11.8","21750","27.9"
"20180831","¸¶´Ã","20000","120900","14000","-30.0","16000","-20.0","11250","-43.8"
"20180830","¸¶´Ã","15000","120900","25000","66.7","25000","66.7","13250","-11.7"
"20180829","¸¶´Ã","16000","120900","null","0.0","15000","-6.3","12000","-25.0"
"20180828","¸¶´Ã","15000","120900","12000","-20.0","14000","-6.7","30500","103.3"
"20180827","¸¶´Ã","17000","120900","18000","5.9","null","0.0","12000","-29.4"
"20180825","¸¶´Ã","14000","120900","15000","7.1","10000","-28.6","11250","-19.6"
"20180824","¸¶´Ã","17000","120900","23000","35.3","13000","-23.5","11750","-30.9"
"20180823","¸¶´Ã","19000","120900","28000","47.4","28000","47.4","15500","-18.4"
"20180822","¸¶´Ã","13000","120900","null","0.0","15000","15.4","23000","76.9"
"20180821","¸¶´Ã","15000","120900","12000","-20.0","25000","66.7","30750","105.0"
"20180820","¸¶´Ã","20000","120900","15000","-25.0","null","0.0","9500","-52.5"
"20180818","¸¶´Ã","14000","120900","16000","14.3","14000","0.0","14250","1.8"
"20180817","¸¶´Ã","15000","120900","17000","13.3","11000","-26.7","9500","-36.7"
"20180816","¸¶´Ã","14000","120900","86000","514.3","23000","64.3","26250","87.5"
"20180815","¸¶´Ã","20000","120900","null","0.0","12000","-40.0","9400","-53.0"
"20180814","¸¶´Ã","16000","120900","16000","0.0","13000","-18.8","27500","71.9"
"20180813","¸¶´Ã","17000","120900","25000","47.1","null","0.0","78000","358.8"
"20180811","¸¶´Ã","10000","120900","20000","100.0","13000","30.0","16000","60.0"
"20180810","¸¶´Ã","16000","120900","15000","-6.3","10000","-37.5","10250","-35.9"
"20180809","¸¶´Ã","12000","120900","27000","125.0","8000","-33.3","14500","20.8"
"20180808","¸¶´Ã","13000","120900","null","0.0","8000","-38.5","10800","-16.9"
"20180807","¸¶´Ã","15000","120900","22000","46.7","18000","20.0","22000","46.7"
"20180806","¸¶´Ã","14000","120900","27000","92.9","null","0.0","14333","2.4"
"20180803","¸¶´Ã","14000","120900","17000","21.4","11000","-21.4","8750","-37.5"
"20180802","¸¶´Ã","16000","120900","23000","43.8","20000","25.0","15333","-4.2"
"20180801","¸¶´Ã","97000","120900","null","0.0","11000","-88.7","10000","-89.7"
"20180731","¸¶´Ã","14000","120900","18000","28.6","27000","92.9","16000","14.3"
"20180730","¸¶´Ã","25000","120900","18000","-28.0","null","0.0","12250","-51.0"
"20180728","¸¶´Ã","12000","120900","86000","616.7","11000","-8.3","11500","-4.2"
"20180727","¸¶´Ã","18000","120900","24000","33.3","13000","-27.8","14250","-20.8"
"20180726","¸¶´Ã","15000","120900","37000","146.7","16000","6.7","14500","-3.3"
"20180725","¸¶´Ã","15000","120900","43000","186.7","15000","0.0","40800","172.0"
"20180724","¸¶´Ã","23000","120900","null","0.0","22000","-4.3","39750","72.8"
"20180723","¸¶´Ã","28000","120900","27000","-3.6","null","0.0","12000","-57.1"
"20180721","¸¶´Ã","12000","120900","55000","358.3","14000","16.7","12250","2.1"
"20180720","¸¶´Ã","15000","120900","29000","93.3","17000","13.3","13000","-13.3"
"20180719","¸¶´Ã","18000","120900","33000","83.3","16000","-11.1","13250","-26.4"
"20180718","¸¶´Ã","16000","120900","83000","418.8","12000","-25.0","11500","-28.1"
"20180717","¸¶´Ã","17000","120900","null","0.0","16000","-5.9","23250","36.8"
"20180716","¸¶´Ã","86000","120900","42000","-51.2","null","0.0","34250","-60.2"
"20180714","¸¶´Ã","16000","120900","52000","225.0","21000","31.3","19750","23.4"
"20180713","¸¶´Ã","25000","120900","78000","212.0","14000","-44.0","18250","-27.0"
"20180712","¸¶´Ã","19000","120900","50000","163.2","18000","-5.3","20000","5.3"
"20180711","¸¶´Ã","20000","120900","96000","380.0","15000","-25.0","24800","24.0"
"20180710","¸¶´Ã","15000","120900","null","0.0","16000","6.7","15500","3.3"
"20180709","¸¶´Ã","27000","120900","66000","144.4","null","0.0","30500","13.0"
"20180707","¸¶´Ã","22000","120900","65000","195.5","14000","-36.4","20250","-8.0"
"20180706","¸¶´Ã","27000","120900","73000","170.4","18000","-33.3","12500","-53.7"
"20180705","¸¶´Ã","22000","120900","47000","113.6","25000","13.6","18250","-17.0"
"20180704","¸¶´Ã","23000","120900","163000","608.7","17000","-26.1","16800","-27.0"
"20180703","¸¶´Ã","17000","120900","null","0.0","15000","-11.8","21250","25.0"
"20180702","¸¶´Ã","23000","120900","32000","39.1","null","0.0","30500","32.6"
